token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
exposed,0,0,0,1,1,#Div0,0.0,#Div0
stand,0,0,1,2,3,#Div0,0.0,#Div0
diverted,0,0,0,1,1,#Div0,0.0,#Div0
unnatural,0,0,1,0,1,#Div0,#Div0,#Div0
applied,0,0,1,0,1,#Div0,#Div0,#Div0
prospective,0,0,1,0,1,#Div0,#Div0,#Div0
enlargement,0,0,0,1,1,#Div0,0.0,#Div0
eating,0,0,2,0,2,#Div0,#Div0,#Div0
virtue,0,0,0,1,1,#Div0,0.0,#Div0
fit,0,0,0,2,2,#Div0,0.0,#Div0
disagreed,0,0,1,0,1,#Div0,#Div0,#Div0
grade,0,0,1,1,2,#Div0,0.0,#Div0
group,0,0,17,0,17,#Div0,#Div0,#Div0
estimates,0,0,1,0,1,#Div0,#Div0,#Div0
dangerous,0,0,0,2,2,#Div0,0.0,#Div0
material,0,0,1,0,1,#Div0,#Div0,#Div0
expecting,0,0,1,0,1,#Div0,#Div0,#Div0
former,0,0,1,0,1,#Div0,#Div0,#Div0
Many,0,0,10,0,10,#Div0,#Div0,#Div0
worry,0,0,2,0,2,#Div0,#Div0,#Div0
introducing,0,0,1,0,1,#Div0,#Div0,#Div0
up,0,0,0,3,3,#Div0,0.0,#Div0
curly,0,0,1,0,1,#Div0,#Div0,#Div0
couple,0,0,3,0,3,#Div0,#Div0,#Div0
Theoretical,0,0,1,0,1,#Div0,#Div0,#Div0
energy,0,0,1,0,1,#Div0,#Div0,#Div0
believed,0,0,5,0,5,#Div0,#Div0,#Div0
spot,0,0,0,1,1,#Div0,0.0,#Div0
satisfaction,0,0,2,0,2,#Div0,#Div0,#Div0
daily,0,0,5,0,5,#Div0,#Div0,#Div0
forming,0,0,0,3,3,#Div0,0.0,#Div0
spreading,0,0,0,1,1,#Div0,0.0,#Div0
main,0,0,17,0,17,#Div0,#Div0,#Div0
changing,0,0,9,0,9,#Div0,#Div0,#Div0
too,0,0,0,1,1,#Div0,0.0,#Div0
dominated,1,0,0,0,1,1.0,1.0,1.0
growth,0,0,3,3,6,#Div0,0.0,#Div0
asking,0,0,3,0,3,#Div0,#Div0,#Div0
Passing,0,0,1,0,1,#Div0,#Div0,#Div0
clever,0,0,1,0,1,#Div0,#Div0,#Div0
test,0,0,1,0,1,#Div0,#Div0,#Div0
riding,0,0,1,0,1,#Div0,#Div0,#Div0
introduced,0,0,1,2,3,#Div0,0.0,#Div0
exceed,0,0,1,0,1,#Div0,#Div0,#Div0
ones,0,0,2,0,2,#Div0,#Div0,#Div0
museums,0,0,1,0,1,#Div0,#Div0,#Div0
struck,0,0,0,1,1,#Div0,0.0,#Div0
visits,0,0,1,0,1,#Div0,#Div0,#Div0
Sources,0,0,0,1,1,#Div0,0.0,#Div0
scientific,0,0,6,0,6,#Div0,#Div0,#Div0
last,0,0,8,1,9,#Div0,0.0,#Div0
putting,0,0,0,2,2,#Div0,0.0,#Div0
achieve,0,0,9,0,9,#Div0,#Div0,#Div0
frequent,0,0,1,0,1,#Div0,#Div0,#Div0
lacking,0,0,1,0,1,#Div0,#Div0,#Div0
give,0,0,28,34,62,#Div0,0.0,#Div0
forthcoming,0,0,1,0,1,#Div0,#Div0,#Div0
re,0,0,6,0,6,#Div0,#Div0,#Div0
healthy,0,0,0,1,1,#Div0,0.0,#Div0
delighted,0,0,1,0,1,#Div0,#Div0,#Div0
crucial,0,0,1,0,1,#Div0,#Div0,#Div0
keening,0,0,1,0,1,#Div0,#Div0,#Div0
sophisticated,0,0,2,0,2,#Div0,#Div0,#Div0
official,0,0,2,0,2,#Div0,#Div0,#Div0
carry,0,0,0,2,2,#Div0,0.0,#Div0
uncontrollable,0,0,1,0,1,#Div0,#Div0,#Div0
figured,0,0,1,0,1,#Div0,#Div0,#Div0
skills,0,0,5,0,5,#Div0,#Div0,#Div0
dragged,0,0,0,1,1,#Div0,0.0,#Div0
conditioners,0,1,0,0,1,0.0,#Div0,#Div0
restrict,0,0,1,1,2,#Div0,0.0,#Div0
advantage,0,0,2,0,2,#Div0,#Div0,#Div0
back,0,0,0,1,1,#Div0,0.0,#Div0
shop,0,0,2,0,2,#Div0,#Div0,#Div0
functions,0,0,2,0,2,#Div0,#Div0,#Div0
am,0,0,43,0,43,#Div0,#Div0,#Div0
dear,0,0,1,0,1,#Div0,#Div0,#Div0
responsibilties,0,0,1,0,1,#Div0,#Div0,#Div0
shrugged,0,0,0,1,1,#Div0,0.0,#Div0
speak,0,3,10,0,13,0.0,#Div0,#Div0
repaired,0,0,0,1,1,#Div0,0.0,#Div0
beacuse,0,0,1,0,1,#Div0,#Div0,#Div0
environment,0,0,1,0,1,#Div0,#Div0,#Div0
wiil,0,0,2,0,2,#Div0,#Div0,#Div0
seeing,0,0,6,0,6,#Div0,#Div0,#Div0
connecting,0,0,0,1,1,#Div0,0.0,#Div0
economic,0,0,6,0,6,#Div0,#Div0,#Div0
had,0,0,48,1,49,#Div0,0.0,#Div0
lapses,0,0,1,0,1,#Div0,#Div0,#Div0
existing,0,0,1,0,1,#Div0,#Div0,#Div0
render,0,0,1,0,1,#Div0,#Div0,#Div0
essential,0,0,2,0,2,#Div0,#Div0,#Div0
exhaust,0,0,1,0,1,#Div0,#Div0,#Div0
attractions,0,0,0,1,1,#Div0,0.0,#Div0
bother,0,0,2,0,2,#Div0,#Div0,#Div0
effective,0,0,2,0,2,#Div0,#Div0,#Div0
happening,0,0,5,0,5,#Div0,#Div0,#Div0
come,0,2,14,1,17,0.0,0.0,#Div0
someone,0,0,1,0,1,#Div0,#Div0,#Div0
computer,0,0,3,0,3,#Div0,#Div0,#Div0
electricity-lowered,0,0,1,0,1,#Div0,#Div0,#Div0
liked,0,0,4,0,4,#Div0,#Div0,#Div0
likes,0,0,3,0,3,#Div0,#Div0,#Div0
visit,0,0,16,0,16,#Div0,#Div0,#Div0
adventure,0,0,0,1,1,#Div0,0.0,#Div0
entering,0,0,0,2,2,#Div0,0.0,#Div0
optimize,0,0,0,1,1,#Div0,0.0,#Div0
explosion,0,0,0,1,1,#Div0,0.0,#Div0
society,0,0,1,0,1,#Div0,#Div0,#Div0
treated,0,0,1,0,1,#Div0,#Div0,#Div0
vision,0,0,0,2,2,#Div0,0.0,#Div0
frighten,0,0,1,0,1,#Div0,#Div0,#Div0
films,0,0,1,0,1,#Div0,#Div0,#Div0
Center,0,0,1,0,1,#Div0,#Div0,#Div0
Next,0,0,1,0,1,#Div0,#Div0,#Div0
dedicated,0,0,1,0,1,#Div0,#Div0,#Div0
approved,0,0,2,0,2,#Div0,#Div0,#Div0
varied,0,0,1,0,1,#Div0,#Div0,#Div0
sixty,0,0,1,0,1,#Div0,#Div0,#Div0
feel,0,0,37,3,40,#Div0,0.0,#Div0
promise,0,0,1,0,1,#Div0,#Div0,#Div0
ears,0,0,1,0,1,#Div0,#Div0,#Div0
given,0,0,7,1,8,#Div0,0.0,#Div0
preventing,0,0,1,0,1,#Div0,#Div0,#Div0
specialize,0,0,19,0,19,#Div0,#Div0,#Div0
useless,0,0,2,2,4,#Div0,0.0,#Div0
unexpected,0,0,1,0,1,#Div0,#Div0,#Div0
moved,0,0,3,2,5,#Div0,0.0,#Div0
compel,0,0,0,1,1,#Div0,0.0,#Div0
degree,0,0,3,0,3,#Div0,#Div0,#Div0
show,0,0,17,0,17,#Div0,#Div0,#Div0
reassuring,0,0,1,0,1,#Div0,#Div0,#Div0
care,0,5,9,0,14,0.0,#Div0,#Div0
consumption,0,0,1,0,1,#Div0,#Div0,#Div0
high,0,0,19,1,20,#Div0,0.0,#Div0
caveman,0,0,1,0,1,#Div0,#Div0,#Div0
eliminates,0,0,0,2,2,#Div0,0.0,#Div0
Increasing,0,0,1,0,1,#Div0,#Div0,#Div0
empower,0,0,1,0,1,#Div0,#Div0,#Div0
master,0,0,0,1,1,#Div0,0.0,#Div0
classic,0,0,1,0,1,#Div0,#Div0,#Div0
result,0,0,2,0,2,#Div0,#Div0,#Div0
likely,0,0,1,0,1,#Div0,#Div0,#Div0
represents,0,0,3,0,3,#Div0,#Div0,#Div0
stimulate,0,0,1,0,1,#Div0,#Div0,#Div0
vehicle,0,0,1,0,1,#Div0,#Div0,#Div0
trucks,0,0,0,1,1,#Div0,0.0,#Div0
beauties,0,0,1,0,1,#Div0,#Div0,#Div0
news,0,0,1,0,1,#Div0,#Div0,#Div0
south,0,0,1,0,1,#Div0,#Div0,#Div0
simple,0,0,8,1,9,#Div0,0.0,#Div0
position,0,0,1,0,1,#Div0,#Div0,#Div0
students,0,0,4,0,4,#Div0,#Div0,#Div0
worried,0,0,2,0,2,#Div0,#Div0,#Div0
creative,0,0,4,0,4,#Div0,#Div0,#Div0
M,0,0,1,0,1,#Div0,#Div0,#Div0
creation,0,0,1,0,1,#Div0,#Div0,#Div0
acquired,0,0,2,1,3,#Div0,0.0,#Div0
appeared,0,0,1,0,1,#Div0,#Div0,#Div0
known,0,0,15,0,15,#Div0,#Div0,#Div0
blame,0,0,1,0,1,#Div0,#Div0,#Div0
discuss,0,0,3,0,3,#Div0,#Div0,#Div0
forms,0,0,1,0,1,#Div0,#Div0,#Div0
follow,0,0,0,10,10,#Div0,0.0,#Div0
technique,0,0,1,0,1,#Div0,#Div0,#Div0
connect,0,0,0,3,3,#Div0,0.0,#Div0
justified,0,0,1,0,1,#Div0,#Div0,#Div0
selling,0,0,2,1,3,#Div0,0.0,#Div0
analyzing,0,1,2,0,3,0.0,#Div0,#Div0
releated,0,0,1,0,1,#Div0,#Div0,#Div0
stood,0,0,0,1,1,#Div0,0.0,#Div0
cooked,0,0,2,0,2,#Div0,#Div0,#Div0
develope,0,0,4,1,5,#Div0,0.0,#Div0
forty,0,0,1,0,1,#Div0,#Div0,#Div0
stat,0,0,1,0,1,#Div0,#Div0,#Div0
examples,0,0,2,0,2,#Div0,#Div0,#Div0
marginal,0,0,0,1,1,#Div0,0.0,#Div0
thay,0,0,1,0,1,#Div0,#Div0,#Div0
path,0,0,0,2,2,#Div0,0.0,#Div0
illustrated,0,0,1,2,3,#Div0,0.0,#Div0
tools,0,0,0,1,1,#Div0,0.0,#Div0
realy,0,0,1,0,1,#Div0,#Div0,#Div0
poeple,0,0,1,0,1,#Div0,#Div0,#Div0
picturize,0,0,0,1,1,#Div0,0.0,#Div0
Effect,0,0,1,0,1,#Div0,#Div0,#Div0
service,0,0,1,0,1,#Div0,#Div0,#Div0
usual,0,0,3,0,3,#Div0,#Div0,#Div0
influenced,0,0,2,0,2,#Div0,#Div0,#Div0
airlines,0,0,1,0,1,#Div0,#Div0,#Div0
knew,0,0,1,0,1,#Div0,#Div0,#Div0
learns,0,0,3,0,3,#Div0,#Div0,#Div0
spends,0,0,1,1,2,#Div0,0.0,#Div0
restricted,0,0,0,3,3,#Div0,0.0,#Div0
neo,0,0,1,0,1,#Div0,#Div0,#Div0
underline,0,0,0,1,1,#Div0,0.0,#Div0
agricultural,0,0,1,0,1,#Div0,#Div0,#Div0
withdraw,0,1,0,0,1,0.0,#Div0,#Div0
organized,0,0,4,0,4,#Div0,#Div0,#Div0
wall,0,0,1,0,1,#Div0,#Div0,#Div0
demanding,0,0,0,1,1,#Div0,0.0,#Div0
determine,0,0,1,0,1,#Div0,#Div0,#Div0
invented,0,0,3,0,3,#Div0,#Div0,#Div0
interrupting,0,0,1,0,1,#Div0,#Div0,#Div0
consuming,0,0,1,0,1,#Div0,#Div0,#Div0
samples,0,0,1,0,1,#Div0,#Div0,#Div0
suggests,0,0,1,0,1,#Div0,#Div0,#Div0
non,0,0,2,0,2,#Div0,#Div0,#Div0
times,0,0,2,0,2,#Div0,#Div0,#Div0
overcome,0,0,0,3,3,#Div0,0.0,#Div0
awful,0,0,1,0,1,#Div0,#Div0,#Div0
build,0,0,4,6,10,#Div0,0.0,#Div0
Following,0,0,2,0,2,#Div0,#Div0,#Div0
Becasue,0,0,1,0,1,#Div0,#Div0,#Div0
married,0,1,1,0,2,0.0,#Div0,#Div0
down,0,0,0,1,1,#Div0,0.0,#Div0
front,0,1,1,0,2,0.0,#Div0,#Div0
shoping,0,0,1,0,1,#Div0,#Div0,#Div0
overpushed,0,0,0,1,1,#Div0,0.0,#Div0
memorize,0,0,5,0,5,#Div0,#Div0,#Div0
increased,0,0,3,0,3,#Div0,#Div0,#Div0
contain,0,0,1,0,1,#Div0,#Div0,#Div0
tried,0,0,12,0,12,#Div0,#Div0,#Div0
responds,0,0,0,1,1,#Div0,0.0,#Div0
greets,0,1,0,0,1,0.0,#Div0,#Div0
broader,0,0,0,1,1,#Div0,0.0,#Div0
dissapointed,0,0,1,0,1,#Div0,#Div0,#Div0
tones,0,0,0,2,2,#Div0,0.0,#Div0
lost,0,0,10,3,13,#Div0,0.0,#Div0
historic,0,0,1,0,1,#Div0,#Div0,#Div0
mine,0,0,2,0,2,#Div0,#Div0,#Div0
developped,0,0,1,0,1,#Div0,#Div0,#Div0
pointed,0,0,1,0,1,#Div0,#Div0,#Div0
turn,0,0,1,3,4,#Div0,0.0,#Div0
containing,0,0,1,0,1,#Div0,#Div0,#Div0
widening,0,0,0,1,1,#Div0,0.0,#Div0
hypothetical,0,0,1,0,1,#Div0,#Div0,#Div0
creams,0,0,1,0,1,#Div0,#Div0,#Div0
form,0,0,5,1,6,#Div0,0.0,#Div0
practicing,0,0,2,0,2,#Div0,#Div0,#Div0
attend,0,0,5,0,5,#Div0,#Div0,#Div0
manner,0,0,1,0,1,#Div0,#Div0,#Div0
haver,0,0,1,0,1,#Div0,#Div0,#Div0
concerned,0,0,2,0,2,#Div0,#Div0,#Div0
weak,0,0,0,1,1,#Div0,0.0,#Div0
cluster,0,0,1,0,1,#Div0,#Div0,#Div0
specified,0,0,2,0,2,#Div0,#Div0,#Div0
depends,0,0,6,0,6,#Div0,#Div0,#Div0
Intelligent,0,0,1,0,1,#Div0,#Div0,#Div0
entitled,0,0,1,0,1,#Div0,#Div0,#Div0
others,0,0,1,0,1,#Div0,#Div0,#Div0
arrive,0,1,1,0,2,0.0,#Div0,#Div0
totaly,0,0,1,0,1,#Div0,#Div0,#Div0
engaged,0,0,3,0,3,#Div0,#Div0,#Div0
educated,0,0,8,0,8,#Div0,#Div0,#Div0
hobby,0,0,1,0,1,#Div0,#Div0,#Div0
various,0,5,6,0,11,0.0,#Div0,#Div0
wonderfull,0,0,1,0,1,#Div0,#Div0,#Div0
presented,0,0,5,0,5,#Div0,#Div0,#Div0
program,0,0,5,0,5,#Div0,#Div0,#Div0
nowdays,0,0,2,0,2,#Div0,#Div0,#Div0
spending,0,0,0,7,7,#Div0,0.0,#Div0
representative,0,0,2,0,2,#Div0,#Div0,#Div0
sum,0,0,6,0,6,#Div0,#Div0,#Div0
obtain,0,0,4,4,8,#Div0,0.0,#Div0
systems,0,0,5,0,5,#Div0,#Div0,#Div0
remote,0,0,1,1,2,#Div0,0.0,#Div0
topic,0,0,2,0,2,#Div0,#Div0,#Div0
owns,0,0,1,0,1,#Div0,#Div0,#Div0
involves,0,0,3,0,3,#Div0,#Div0,#Div0
meant,0,0,1,0,1,#Div0,#Div0,#Div0
noisy,0,0,2,0,2,#Div0,#Div0,#Div0
traditional,0,0,1,0,1,#Div0,#Div0,#Div0
catastrophic,0,0,0,1,1,#Div0,0.0,#Div0
is,0,0,636,1,637,#Div0,0.0,#Div0
schedule,0,0,4,0,4,#Div0,#Div0,#Div0
wasting,0,0,0,2,2,#Div0,0.0,#Div0
graphic,0,0,4,0,4,#Div0,#Div0,#Div0
represent,0,0,2,0,2,#Div0,#Div0,#Div0
less,0,0,1,0,1,#Div0,#Div0,#Div0
canals,0,0,1,0,1,#Div0,#Div0,#Div0
meaning,0,0,4,0,4,#Div0,#Div0,#Div0
seems,0,0,10,0,10,#Div0,#Div0,#Div0
softer,0,0,1,0,1,#Div0,#Div0,#Div0
recommended,0,0,1,0,1,#Div0,#Div0,#Div0
proportioned,0,0,0,1,1,#Div0,0.0,#Div0
strong,0,0,1,18,19,#Div0,0.0,#Div0
believe,0,0,64,0,64,#Div0,#Div0,#Div0
rubbed,0,0,2,0,2,#Div0,#Div0,#Div0
most,0,0,0,1,1,#Div0,0.0,#Div0
parts,0,0,1,0,1,#Div0,#Div0,#Div0
full,0,0,3,5,8,#Div0,0.0,#Div0
socialize,0,0,2,0,2,#Div0,#Div0,#Div0
focus,0,0,0,8,8,#Div0,0.0,#Div0
many,0,27,172,0,199,0.0,#Div0,#Div0
COMPLETE,0,0,1,0,1,#Div0,#Div0,#Div0
theoretical,0,0,3,0,3,#Div0,#Div0,#Div0
function,0,0,2,0,2,#Div0,#Div0,#Div0
actress,0,0,1,0,1,#Div0,#Div0,#Div0
reasonable,0,0,1,0,1,#Div0,#Div0,#Div0
Use,0,0,0,1,1,#Div0,0.0,#Div0
arising,0,0,1,0,1,#Div0,#Div0,#Div0
produce,0,0,7,1,8,#Div0,0.0,#Div0
flying,0,0,0,1,1,#Div0,0.0,#Div0
negative,0,0,9,0,9,#Div0,#Div0,#Div0
usefulness,0,0,1,0,1,#Div0,#Div0,#Div0
talked,0,1,2,0,3,0.0,#Div0,#Div0
potentials,0,0,0,2,2,#Div0,0.0,#Div0
juice,0,0,1,0,1,#Div0,#Div0,#Div0
draw,0,0,1,1,2,#Div0,0.0,#Div0
unions,0,0,1,0,1,#Div0,#Div0,#Div0
indirect,0,0,1,0,1,#Div0,#Div0,#Div0
d,0,0,5,0,5,#Div0,#Div0,#Div0
throw,0,0,0,1,1,#Div0,0.0,#Div0
expectations,0,0,1,0,1,#Div0,#Div0,#Div0
acts,0,0,1,0,1,#Div0,#Div0,#Div0
opener,0,0,0,1,1,#Div0,0.0,#Div0
transport,0,0,4,0,4,#Div0,#Div0,#Div0
suggest,0,0,5,0,5,#Div0,#Div0,#Div0
Suppose,0,0,1,0,1,#Div0,#Div0,#Div0
answered,0,0,1,0,1,#Div0,#Div0,#Div0
exceeds,0,0,1,0,1,#Div0,#Div0,#Div0
Inter,0,0,1,0,1,#Div0,#Div0,#Div0
math,0,0,1,0,1,#Div0,#Div0,#Div0
rough,0,0,1,1,2,#Div0,0.0,#Div0
resolve,0,0,1,0,1,#Div0,#Div0,#Div0
weight,0,0,0,1,1,#Div0,0.0,#Div0
supposed,0,0,2,0,2,#Div0,#Div0,#Div0
Based,0,0,1,0,1,#Div0,#Div0,#Div0
imposible,0,0,1,0,1,#Div0,#Div0,#Div0
pretends,0,0,1,0,1,#Div0,#Div0,#Div0
use,0,0,54,1,55,#Div0,0.0,#Div0
address,0,0,1,0,1,#Div0,#Div0,#Div0
resolving,0,0,1,0,1,#Div0,#Div0,#Div0
tranport,0,0,1,0,1,#Div0,#Div0,#Div0
serve,0,0,0,3,3,#Div0,0.0,#Div0
makes,0,0,19,0,19,#Div0,#Div0,#Div0
school,0,0,3,0,3,#Div0,#Div0,#Div0
exceptions,0,0,1,0,1,#Div0,#Div0,#Div0
imposed,0,0,0,1,1,#Div0,0.0,#Div0
ethical,0,0,2,0,2,#Div0,#Div0,#Div0
spread,0,0,1,4,5,#Div0,0.0,#Div0
Trying,0,0,1,0,1,#Div0,#Div0,#Div0
wipe,0,0,1,0,1,#Div0,#Div0,#Div0
topics,0,0,1,0,1,#Div0,#Div0,#Div0
pattern,0,0,1,0,1,#Div0,#Div0,#Div0
interacting,0,0,2,0,2,#Div0,#Div0,#Div0
ather,0,0,1,0,1,#Div0,#Div0,#Div0
looked,0,0,2,0,2,#Div0,#Div0,#Div0
practiced,0,0,4,0,4,#Div0,#Div0,#Div0
like,0,0,27,0,27,#Div0,#Div0,#Div0
laptops,0,0,2,0,2,#Div0,#Div0,#Div0
distinguishing,0,0,1,0,1,#Div0,#Div0,#Div0
facilities,0,0,1,0,1,#Div0,#Div0,#Div0
favorite,0,0,2,0,2,#Div0,#Div0,#Div0
wind,0,0,1,0,1,#Div0,#Div0,#Div0
pew,0,0,1,0,1,#Div0,#Div0,#Div0
limited,0,0,2,5,7,#Div0,0.0,#Div0
occur,0,0,4,0,4,#Div0,#Div0,#Div0
handle,0,0,0,1,1,#Div0,0.0,#Div0
eventualy,0,0,1,0,1,#Div0,#Div0,#Div0
emphasizes,0,0,1,0,1,#Div0,#Div0,#Div0
excited,0,1,2,0,3,0.0,#Div0,#Div0
precious,0,0,1,2,3,#Div0,0.0,#Div0
constant,0,0,2,0,2,#Div0,#Div0,#Div0
protecting,0,0,1,0,1,#Div0,#Div0,#Div0
hereby,0,0,1,0,1,#Div0,#Div0,#Div0
wants,0,0,14,0,14,#Div0,#Div0,#Div0
reflect,0,0,0,2,2,#Div0,0.0,#Div0
sublime,0,1,0,0,1,0.0,#Div0,#Div0
sightseeing,0,0,1,0,1,#Div0,#Div0,#Div0
success,0,0,2,0,2,#Div0,#Div0,#Div0
Shoten,0,0,1,0,1,#Div0,#Div0,#Div0
valued,0,0,0,1,1,#Div0,0.0,#Div0
city,0,0,1,0,1,#Div0,#Div0,#Div0
lead,0,0,4,13,17,#Div0,0.0,#Div0
grew,0,0,1,1,2,#Div0,0.0,#Div0
manipulate,0,0,1,0,1,#Div0,#Div0,#Div0
rich,0,0,3,1,4,#Div0,0.0,#Div0
creats,0,0,1,0,1,#Div0,#Div0,#Div0
birth,0,0,0,1,1,#Div0,0.0,#Div0
bragging,0,0,1,0,1,#Div0,#Div0,#Div0
professor,0,0,1,0,1,#Div0,#Div0,#Div0
survive,0,0,0,1,1,#Div0,0.0,#Div0
wrote,0,0,3,0,3,#Div0,#Div0,#Div0
marketed,0,0,2,0,2,#Div0,#Div0,#Div0
oto,0,0,1,0,1,#Div0,#Div0,#Div0
variety,0,0,6,0,6,#Div0,#Div0,#Div0
increasing,0,0,15,1,16,#Div0,0.0,#Div0
keep,0,0,15,9,24,#Div0,0.0,#Div0
somewhere,0,0,1,0,1,#Div0,#Div0,#Div0
striving,0,0,1,0,1,#Div0,#Div0,#Div0
websites,0,0,1,0,1,#Div0,#Div0,#Div0
basis,0,0,0,3,3,#Div0,0.0,#Div0
everything,0,0,1,0,1,#Div0,#Div0,#Div0
lose,0,0,2,8,10,#Div0,0.0,#Div0
Other,0,0,2,0,2,#Div0,#Div0,#Div0
dedicates,0,0,0,1,1,#Div0,0.0,#Div0
young,0,0,186,0,186,#Div0,#Div0,#Div0
falling,0,0,1,0,1,#Div0,#Div0,#Div0
combining,0,0,2,0,2,#Div0,#Div0,#Div0
improve,0,0,27,0,27,#Div0,#Div0,#Div0
Thats,0,0,1,0,1,#Div0,#Div0,#Div0
services,0,0,2,0,2,#Div0,#Div0,#Div0
sheet,0,0,1,0,1,#Div0,#Div0,#Div0
cheap,0,0,3,2,5,#Div0,0.0,#Div0
enjoyable,0,0,3,0,3,#Div0,#Div0,#Div0
reduce,0,0,0,1,1,#Div0,0.0,#Div0
drop,0,0,0,1,1,#Div0,0.0,#Div0
discover,0,0,2,5,7,#Div0,0.0,#Div0
All,0,0,1,0,1,#Div0,#Div0,#Div0
sector,0,0,1,1,2,#Div0,0.0,#Div0
t,0,0,5,0,5,#Div0,#Div0,#Div0
definition,0,0,1,0,1,#Div0,#Div0,#Div0
pick,0,0,0,2,2,#Div0,0.0,#Div0
security,0,0,1,0,1,#Div0,#Div0,#Div0
academic,0,0,42,0,42,#Div0,#Div0,#Div0
carrier,0,0,0,1,1,#Div0,0.0,#Div0
hold,0,0,0,2,2,#Div0,0.0,#Div0
hand,0,0,0,2,2,#Div0,0.0,#Div0
human,0,0,13,0,13,#Div0,#Div0,#Div0
non-profit,0,0,3,0,3,#Div0,#Div0,#Div0
step,0,0,1,1,2,#Div0,0.0,#Div0
enjoy,0,0,94,0,94,#Div0,#Div0,#Div0
combined,0,0,1,0,1,#Div0,#Div0,#Div0
Simple,0,0,1,0,1,#Div0,#Div0,#Div0
saing,0,0,1,0,1,#Div0,#Div0,#Div0
closed,0,0,1,1,2,#Div0,0.0,#Div0
reality,0,0,1,0,1,#Div0,#Div0,#Div0
shifts,0,0,1,0,1,#Div0,#Div0,#Div0
competition,0,0,0,1,1,#Div0,0.0,#Div0
foods,0,0,1,0,1,#Div0,#Div0,#Div0
done,0,0,10,0,10,#Div0,#Div0,#Div0
similar,0,0,1,0,1,#Div0,#Div0,#Div0
overtime,0,0,1,0,1,#Div0,#Div0,#Div0
driving,0,0,2,0,2,#Div0,#Div0,#Div0
masters,0,0,1,0,1,#Div0,#Div0,#Div0
span,0,0,1,0,1,#Div0,#Div0,#Div0
Marx,0,0,1,0,1,#Div0,#Div0,#Div0
prefers,0,0,1,0,1,#Div0,#Div0,#Div0
something,0,0,3,0,3,#Div0,#Div0,#Div0
go,0,15,42,8,65,0.0,0.0,#Div0
adapt,0,0,3,0,3,#Div0,#Div0,#Div0
fat,0,1,0,0,1,0.0,#Div0,#Div0
system,0,0,5,0,5,#Div0,#Div0,#Div0
overall,0,0,2,0,2,#Div0,#Div0,#Div0
becaue,0,0,1,0,1,#Div0,#Div0,#Div0
organizing,0,0,4,0,4,#Div0,#Div0,#Div0
Having,0,0,5,0,5,#Div0,#Div0,#Div0
bad,0,0,12,0,12,#Div0,#Div0,#Div0
lessons,0,0,2,0,2,#Div0,#Div0,#Div0
abig,0,0,1,0,1,#Div0,#Div0,#Div0
style,0,0,3,0,3,#Div0,#Div0,#Div0
guide,0,0,76,0,76,#Div0,#Div0,#Div0
suffering,0,0,2,1,3,#Div0,0.0,#Div0
discoverd,0,0,0,1,1,#Div0,0.0,#Div0
building,0,0,3,1,4,#Div0,0.0,#Div0
tested,0,0,1,0,1,#Div0,#Div0,#Div0
dozens,0,0,1,0,1,#Div0,#Div0,#Div0
challenging,0,0,8,2,10,#Div0,0.0,#Div0
relying,0,0,0,1,1,#Div0,0.0,#Div0
discovers,0,0,1,0,1,#Div0,#Div0,#Div0
example,0,2,6,0,8,0.0,#Div0,#Div0
acknowledging,0,0,1,0,1,#Div0,#Div0,#Div0
determined,0,0,1,0,1,#Div0,#Div0,#Div0
varieties,0,0,1,0,1,#Div0,#Div0,#Div0
wish,0,0,2,0,2,#Div0,#Div0,#Div0
twelve-hour,0,0,2,0,2,#Div0,#Div0,#Div0
electric,0,0,5,0,5,#Div0,#Div0,#Div0
specific,0,0,40,0,40,#Div0,#Div0,#Div0
stories,0,0,1,0,1,#Div0,#Div0,#Div0
gave,0,0,6,3,9,#Div0,0.0,#Div0
endure,0,0,0,1,1,#Div0,0.0,#Div0
Kong,0,0,1,0,1,#Div0,#Div0,#Div0
seing,0,0,1,0,1,#Div0,#Div0,#Div0
around,0,0,0,1,1,#Div0,0.0,#Div0
spikes,0,0,0,1,1,#Div0,0.0,#Div0
embed,0,0,0,1,1,#Div0,0.0,#Div0
distinguished,0,0,2,0,2,#Div0,#Div0,#Div0
infer,0,0,1,0,1,#Div0,#Div0,#Div0
apply,0,0,1,0,1,#Div0,#Div0,#Div0
cut,0,0,1,1,2,#Div0,0.0,#Div0
expensive,0,0,7,0,7,#Div0,#Div0,#Div0
white,0,0,1,0,1,#Div0,#Div0,#Div0
educational,0,0,4,0,4,#Div0,#Div0,#Div0
rice,0,0,1,0,1,#Div0,#Div0,#Div0
food,0,0,2,0,2,#Div0,#Div0,#Div0
controversial,0,0,1,0,1,#Div0,#Div0,#Div0
vanish,0,0,0,1,1,#Div0,0.0,#Div0
data,0,0,1,0,1,#Div0,#Div0,#Div0
major,0,0,7,0,7,#Div0,#Div0,#Div0
failed,0,0,2,0,2,#Div0,#Div0,#Div0
polluting,0,0,1,0,1,#Div0,#Div0,#Div0
John,0,0,1,0,1,#Div0,#Div0,#Div0
approach,0,0,0,1,1,#Div0,0.0,#Div0
global,0,0,7,0,7,#Div0,#Div0,#Div0
phase,0,0,0,1,1,#Div0,0.0,#Div0
quantneeded,0,0,1,0,1,#Div0,#Div0,#Div0
