token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
sacred,11,0,0,1,12,1.0,0.9166666666666666,0.9565217391304348
voter,0,1,0,0,1,0.0,#Div0,#Div0
risk,0,1,0,0,1,0.0,#Div0,#Div0
brainwash,0,2,0,0,2,0.0,#Div0,#Div0
scream,0,4,0,0,4,0.0,#Div0,#Div0
sound,0,4,0,0,4,0.0,#Div0,#Div0
nimrod,0,2,0,0,2,0.0,#Div0,#Div0
uphold,0,4,0,0,4,0.0,#Div0,#Div0
coin,0,2,0,0,2,0.0,#Div0,#Div0
hypocritical,0,1,0,0,1,0.0,#Div0,#Div0
encourage,0,2,0,0,2,0.0,#Div0,#Div0
utterly,0,1,0,0,1,0.0,#Div0,#Div0
measure,0,3,0,0,3,0.0,#Div0,#Div0
happen,0,5,0,0,5,0.0,#Div0,#Div0
atheists,0,1,0,0,1,0.0,#Div0,#Div0
desirable,0,2,0,0,2,0.0,#Div0,#Div0
play,1,13,0,0,14,0.07142857142857142,1.0,0.13333333333333333
expand,0,8,0,0,8,0.0,#Div0,#Div0
disagree,0,3,0,0,3,0.0,#Div0,#Div0
harvests,0,0,0,1,1,#Div0,0.0,#Div0
safe,0,0,3,0,3,#Div0,#Div0,#Div0
tame,0,1,0,0,1,0.0,#Div0,#Div0
same,0,22,0,0,22,0.0,#Div0,#Div0
Recognised,0,1,0,0,1,0.0,#Div0,#Div0
moronic,0,1,0,0,1,0.0,#Div0,#Div0
Stealing,4,0,0,0,4,1.0,1.0,1.0
passionate,0,2,0,0,2,0.0,#Div0,#Div0
informed,0,4,0,0,4,0.0,#Div0,#Div0
top,0,1,4,0,5,0.0,#Div0,#Div0
pathway,0,0,0,1,1,#Div0,0.0,#Div0
Lent,0,1,0,0,1,0.0,#Div0,#Div0
sea,0,0,0,2,2,#Div0,0.0,#Div0
vested,0,1,0,0,1,0.0,#Div0,#Div0
contend,0,3,0,0,3,0.0,#Div0,#Div0
wet,0,1,0,0,1,0.0,#Div0,#Div0
convict,0,1,0,0,1,0.0,#Div0,#Div0
crumble,0,1,0,0,1,0.0,#Div0,#Div0
vote,0,14,0,0,14,0.0,#Div0,#Div0
structure,0,0,0,1,1,#Div0,0.0,#Div0
decide,0,6,0,0,6,0.0,#Div0,#Div0
high-yield,0,2,0,0,2,0.0,#Div0,#Div0
Increased,0,0,1,0,1,#Div0,#Div0,#Div0
obstructive,1,1,0,0,2,0.5,1.0,0.6666666666666666
criticise,0,2,0,0,2,0.0,#Div0,#Div0
sojourn,0,0,0,1,1,#Div0,0.0,#Div0
pressing,0,2,0,0,2,0.0,#Div0,#Div0
watch,0,4,0,0,4,0.0,#Div0,#Div0
turn,0,14,0,0,14,0.0,#Div0,#Div0
explain,0,2,0,0,2,0.0,#Div0,#Div0
rob,1,16,0,2,19,0.058823529411764705,0.3333333333333333,0.1
beat,0,0,1,1,2,#Div0,0.0,#Div0
broad,0,0,1,0,1,#Div0,#Div0,#Div0
facilitate,1,4,0,0,5,0.2,1.0,0.33333333333333337
possess,0,1,0,0,1,0.0,#Div0,#Div0
captures,0,0,0,2,2,#Div0,0.0,#Div0
pothole,0,1,0,0,1,0.0,#Div0,#Div0
change,0,9,9,0,18,0.0,#Div0,#Div0
ineffective,0,2,0,0,2,0.0,#Div0,#Div0
underfunded,0,1,0,0,1,0.0,#Div0,#Div0
M-4,0,1,0,0,1,0.0,#Div0,#Div0
US,0,3,0,0,3,0.0,#Div0,#Div0
guerrilla-controlled,0,1,0,0,1,0.0,#Div0,#Div0
Is,0,8,1,0,9,0.0,#Div0,#Div0
stunt,0,1,0,0,1,0.0,#Div0,#Div0
overcome,2,5,0,0,7,0.2857142857142857,1.0,0.4444444444444445
print,0,2,0,0,2,0.0,#Div0,#Div0
comprehensive,0,0,3,0,3,#Div0,#Div0,#Div0
stem,0,2,0,0,2,0.0,#Div0,#Div0
accord,0,1,0,0,1,0.0,#Div0,#Div0
ever-increasing,0,1,0,0,1,0.0,#Div0,#Div0
guardian,0,0,0,4,4,#Div0,0.0,#Div0
apply,0,2,1,0,3,0.0,#Div0,#Div0
ersatz-democracy,0,1,0,0,1,0.0,#Div0,#Div0
harmful,0,3,0,0,3,0.0,#Div0,#Div0
deliver,0,2,0,0,2,0.0,#Div0,#Div0
coordinated,0,1,0,0,1,0.0,#Div0,#Div0
attack,34,27,0,3,64,0.5573770491803278,0.918918918918919,0.6938775510204082
reinforce,2,7,0,0,9,0.2222222222222222,1.0,0.3636363636363636
proactive,0,1,0,0,1,0.0,#Div0,#Div0
profound,0,0,1,0,1,#Div0,#Div0,#Div0
extend,0,0,2,0,2,#Div0,#Div0,#Div0
handicaps,0,0,0,1,1,#Div0,0.0,#Div0
natural,0,1,4,0,5,0.0,#Div0,#Div0
eyes,0,0,0,2,2,#Div0,0.0,#Div0
snuff,0,3,0,0,3,0.0,#Div0,#Div0
upon,0,2,0,0,2,0.0,#Div0,#Div0
South,0,1,0,0,1,0.0,#Div0,#Div0
war-torn,0,1,0,0,1,0.0,#Div0,#Div0
permanent,0,0,3,0,3,#Div0,#Div0,#Div0
young,2,5,1,0,8,0.2857142857142857,1.0,0.4444444444444445
destroy,13,23,0,0,36,0.3611111111111111,1.0,0.5306122448979591
Interpretive,0,1,0,0,1,0.0,#Div0,#Div0
divert,0,3,0,0,3,0.0,#Div0,#Div0
opponent,0,0,0,7,7,#Div0,0.0,#Div0
prevent,0,7,0,0,7,0.0,#Div0,#Div0
plain,0,2,0,0,2,0.0,#Div0,#Div0
confiscate,0,2,0,0,2,0.0,#Div0,#Div0
Many,0,4,0,0,4,0.0,#Div0,#Div0
scan,0,1,0,0,1,0.0,#Div0,#Div0
disarm,0,2,0,0,2,0.0,#Div0,#Div0
suspect,0,2,0,0,2,0.0,#Div0,#Div0
impair,0,1,0,0,1,0.0,#Div0,#Div0
steal,15,25,0,0,40,0.375,1.0,0.5454545454545454
tenant,0,1,0,0,1,0.0,#Div0,#Div0
parliamentary,0,3,0,0,3,0.0,#Div0,#Div0
foster,0,1,0,0,1,0.0,#Div0,#Div0
active,0,2,0,0,2,0.0,#Div0,#Div0
unsung,0,0,0,1,1,#Div0,0.0,#Div0
perpetrators,0,0,0,1,1,#Div0,0.0,#Div0
bury,0,3,0,0,3,0.0,#Div0,#Div0
Manifesting,0,1,0,0,1,0.0,#Div0,#Div0
drain,0,3,0,0,3,0.0,#Div0,#Div0
decorative,0,1,0,0,1,0.0,#Div0,#Div0
point,0,3,0,0,3,0.0,#Div0,#Div0
vehicle,0,0,0,2,2,#Div0,0.0,#Div0
born,0,0,0,2,2,#Div0,0.0,#Div0
prove,0,5,0,0,5,0.0,#Div0,#Div0
refuse,0,1,0,0,1,0.0,#Div0,#Div0
organize,0,6,0,0,6,0.0,#Div0,#Div0
oligarchic,0,2,0,0,2,0.0,#Div0,#Div0
pre-empty,0,1,0,0,1,0.0,#Div0,#Div0
Opposes,0,1,0,0,1,0.0,#Div0,#Div0
mark,0,1,0,0,1,0.0,#Div0,#Div0
Mexican,0,0,1,0,1,#Div0,#Div0,#Div0
enjoy,0,4,0,0,4,0.0,#Div0,#Div0
protection,0,0,0,3,3,#Div0,0.0,#Div0
football,0,0,0,1,1,#Div0,0.0,#Div0
affected,0,1,0,0,1,0.0,#Div0,#Div0
lay,0,3,2,0,5,0.0,#Div0,#Div0
laissez-faire,0,1,0,0,1,0.0,#Div0,#Div0
want,0,37,0,0,37,0.0,#Div0,#Div0
total,0,1,1,0,2,0.0,#Div0,#Div0
abyss,0,0,0,15,15,#Div0,0.0,#Div0
solar,0,0,1,0,1,#Div0,#Div0,#Div0
wins,0,0,0,6,6,#Div0,0.0,#Div0
enlighten,0,1,0,0,1,0.0,#Div0,#Div0
legal,0,2,1,0,3,0.0,#Div0,#Div0
lobby,0,1,0,0,1,0.0,#Div0,#Div0
secular,0,0,2,0,2,#Div0,#Div0,#Div0
Multicultural,0,1,0,0,1,0.0,#Div0,#Div0
distinctive,0,1,0,0,1,0.0,#Div0,#Div0
rampant,0,1,0,0,1,0.0,#Div0,#Div0
throw,0,2,0,0,2,0.0,#Div0,#Div0
detailed,0,0,1,0,1,#Div0,#Div0,#Div0
remember,0,6,0,0,6,0.0,#Div0,#Div0
sin,0,1,0,0,1,0.0,#Div0,#Div0
robbed,0,0,0,1,1,#Div0,0.0,#Div0
learn,0,2,0,0,2,0.0,#Div0,#Div0
bamboozle,0,1,0,0,1,0.0,#Div0,#Div0
symbolic,0,1,0,0,1,0.0,#Div0,#Div0
fundraise,0,1,0,0,1,0.0,#Div0,#Div0
disgraced,0,1,0,0,1,0.0,#Div0,#Div0
far-right,0,2,0,0,2,0.0,#Div0,#Div0
household,0,1,0,0,1,0.0,#Div0,#Div0
death,0,0,0,5,5,#Div0,0.0,#Div0
commit,0,4,0,0,4,0.0,#Div0,#Div0
responsible,0,1,0,0,1,0.0,#Div0,#Div0
remark,0,2,0,0,2,0.0,#Div0,#Div0
unmask,2,0,0,0,2,1.0,1.0,1.0
opposed,0,0,0,7,7,#Div0,0.0,#Div0
one-vote,0,2,0,0,2,0.0,#Div0,#Div0
mandate,0,1,0,0,1,0.0,#Div0,#Div0
systemic,0,1,0,0,1,0.0,#Div0,#Div0
impact,2,3,0,0,5,0.4,1.0,0.5714285714285715
sensible,0,1,0,0,1,0.0,#Div0,#Div0
deepen,2,0,0,0,2,1.0,1.0,1.0
-supporting,0,1,0,0,1,0.0,#Div0,#Div0
shoot,0,3,0,0,3,0.0,#Div0,#Div0
visual,0,0,1,0,1,#Div0,#Div0,#Div0
registration,0,1,0,0,1,0.0,#Div0,#Div0
victory,0,0,0,19,19,#Div0,0.0,#Div0
judicial,0,0,3,0,3,#Div0,#Div0,#Div0
regulate,0,3,0,0,3,0.0,#Div0,#Div0
Ecuador,0,1,0,0,1,0.0,#Div0,#Div0
appoint,0,1,2,0,3,0.0,#Div0,#Div0
overdoses,0,0,0,2,2,#Div0,0.0,#Div0
dodge,0,1,0,0,1,0.0,#Div0,#Div0
brisk,0,1,0,0,1,0.0,#Div0,#Div0
mantle,0,0,0,6,6,#Div0,0.0,#Div0
sizable,0,1,0,0,1,0.0,#Div0,#Div0
strongly,0,1,0,0,1,0.0,#Div0,#Div0
Simple,0,2,0,0,2,0.0,#Div0,#Div0
reconsider,0,2,0,0,2,0.0,#Div0,#Div0
ocean,0,0,0,4,4,#Div0,0.0,#Div0
enhance,2,2,0,0,4,0.5,1.0,0.6666666666666666
medical,0,0,2,0,2,#Div0,#Div0,#Div0
abolish,0,0,2,0,2,#Div0,#Div0,#Div0
nibbled,0,1,0,0,1,0.0,#Div0,#Div0
alleviate,2,8,0,1,11,0.2,0.6666666666666666,0.30769230769230765
arm,0,4,0,0,4,0.0,#Div0,#Div0
demonstrate,0,6,1,0,7,0.0,#Div0,#Div0
positive,0,1,1,0,2,0.0,#Div0,#Div0
denounce,0,1,0,0,1,0.0,#Div0,#Div0
chose,0,2,0,0,2,0.0,#Div0,#Div0
Ethiopian,0,1,0,0,1,0.0,#Div0,#Div0
Destroy,1,0,0,0,1,1.0,1.0,1.0
have,0,303,0,0,303,0.0,#Div0,#Div0
spell,0,1,0,0,1,0.0,#Div0,#Div0
season,0,0,0,4,4,#Div0,0.0,#Div0
so-called,0,2,0,0,2,0.0,#Div0,#Div0
demolish,0,1,0,0,1,0.0,#Div0,#Div0
beneficial,0,2,0,0,2,0.0,#Div0,#Div0
reinforces,0,0,0,4,4,#Div0,0.0,#Div0
terrible,0,1,0,0,1,0.0,#Div0,#Div0
left-wing,0,1,0,0,1,0.0,#Div0,#Div0
suit,0,3,0,0,3,0.0,#Div0,#Div0
upstanding,0,1,0,0,1,0.0,#Div0,#Div0
destroyed,0,0,0,3,3,#Div0,0.0,#Div0
Uniform,0,1,0,0,1,0.0,#Div0,#Div0
Failed,0,1,0,0,1,0.0,#Div0,#Div0
countless,0,1,0,0,1,0.0,#Div0,#Div0
hard-earned,0,1,0,0,1,0.0,#Div0,#Div0
exploitation,0,0,0,3,3,#Div0,0.0,#Div0
high,0,3,5,0,8,0.0,#Div0,#Div0
pivotal,0,2,0,0,2,0.0,#Div0,#Div0
cognitive,0,0,1,0,1,#Div0,#Div0,#Div0
LOVE,0,1,0,0,1,0.0,#Div0,#Div0
use,0,36,0,0,36,0.0,#Div0,#Div0
oligarchythe,0,1,0,0,1,0.0,#Div0,#Div0
ease,0,4,0,0,4,0.0,#Div0,#Div0
characterize,0,1,1,0,2,0.0,#Div0,#Div0
Poisoning,0,0,0,1,1,#Div0,0.0,#Div0
unsustainable,0,1,0,0,1,0.0,#Div0,#Div0
theft,0,3,0,0,3,0.0,#Div0,#Div0
feudal,0,1,0,0,1,0.0,#Div0,#Div0
topple,0,1,0,0,1,0.0,#Div0,#Div0
flounder,0,2,0,0,2,0.0,#Div0,#Div0
robbery,0,0,0,2,2,#Div0,0.0,#Div0
useless,0,1,0,0,1,0.0,#Div0,#Div0
Edited,0,1,0,0,1,0.0,#Div0,#Div0
Steal,2,0,0,0,2,1.0,1.0,1.0
primitive,0,2,0,0,2,0.0,#Div0,#Div0
undue,0,1,0,0,1,0.0,#Div0,#Div0
dark days,0,0,0,3,3,#Div0,0.0,#Div0
seek,0,9,0,0,9,0.0,#Div0,#Div0
elementary,0,3,0,0,3,0.0,#Div0,#Div0
Founding,0,2,0,0,2,0.0,#Div0,#Div0
knock-on,0,1,0,0,1,0.0,#Div0,#Div0
return,0,1,0,0,1,0.0,#Div0,#Div0
question,0,1,0,0,1,0.0,#Div0,#Div0
buys,0,0,0,1,1,#Div0,0.0,#Div0
see,0,32,0,0,32,0.0,#Div0,#Div0
bottom,0,0,3,0,3,#Div0,#Div0,#Div0
allege,0,3,0,0,3,0.0,#Div0,#Div0
retired,0,0,2,0,2,#Div0,#Div0,#Div0
provides,0,0,0,1,1,#Div0,0.0,#Div0
listen,0,2,0,0,2,0.0,#Div0,#Div0
obscure,0,2,0,0,2,0.0,#Div0,#Div0
oppresses,0,0,0,4,4,#Div0,0.0,#Div0
failure,0,0,0,1,1,#Div0,0.0,#Div0
resume,0,1,0,0,1,0.0,#Div0,#Div0
respect,0,3,0,0,3,0.0,#Div0,#Div0
mountains,0,0,0,4,4,#Div0,0.0,#Div0
cult,0,0,0,10,10,#Div0,0.0,#Div0
hole,0,0,0,4,4,#Div0,0.0,#Div0
give,0,48,0,0,48,0.0,#Div0,#Div0
mobile,0,1,0,0,1,0.0,#Div0,#Div0
hit,0,1,0,0,1,0.0,#Div0,#Div0
damn,0,3,0,0,3,0.0,#Div0,#Div0
monitor,0,1,0,0,1,0.0,#Div0,#Div0
belong,0,2,0,0,2,0.0,#Div0,#Div0
curtailed,0,1,0,0,1,0.0,#Div0,#Div0
insignificant,0,1,0,0,1,0.0,#Div0,#Div0
hurt,6,5,0,1,12,0.5454545454545454,0.8571428571428571,0.6666666666666665
compromises,0,0,0,1,1,#Div0,0.0,#Div0
grant,0,4,0,0,4,0.0,#Div0,#Div0
transmit,0,1,0,0,1,0.0,#Div0,#Div0
constitutional,0,1,4,0,5,0.0,#Div0,#Div0
disseminate,0,1,0,0,1,0.0,#Div0,#Div0
critical,0,0,1,0,1,#Div0,#Div0,#Div0
assist,2,2,0,0,4,0.5,1.0,0.6666666666666666
gives up,0,0,0,1,1,#Div0,0.0,#Div0
hinders,0,0,0,2,2,#Div0,0.0,#Div0
slowed,0,2,0,0,2,0.0,#Div0,#Div0
duplicate,0,1,0,0,1,0.0,#Div0,#Div0
Complementing,0,1,0,0,1,0.0,#Div0,#Div0
neglect,0,2,0,0,2,0.0,#Div0,#Div0
tailored,0,0,0,1,1,#Div0,0.0,#Div0
hated,0,1,0,0,1,0.0,#Div0,#Div0
drive,0,4,0,0,4,0.0,#Div0,#Div0
senior,0,0,1,0,1,#Div0,#Div0,#Div0
hereditary,0,1,0,0,1,0.0,#Div0,#Div0
threatens,0,0,0,4,4,#Div0,0.0,#Div0
regain,0,2,0,0,2,0.0,#Div0,#Div0
ethnic,0,1,1,0,2,0.0,#Div0,#Div0
business,0,0,0,1,1,#Div0,0.0,#Div0
brought to,0,0,0,2,2,#Div0,0.0,#Div0
replace,0,3,0,0,3,0.0,#Div0,#Div0
interior,0,0,1,0,1,#Div0,#Div0,#Div0
declare,0,5,0,0,5,0.0,#Div0,#Div0
scary,0,3,0,0,3,0.0,#Div0,#Div0
bully,0,1,0,0,1,0.0,#Div0,#Div0
rain,0,0,0,2,2,#Div0,0.0,#Div0
owe,0,1,0,0,1,0.0,#Div0,#Div0
special,0,2,2,0,4,0.0,#Div0,#Div0
seilling,0,0,0,1,1,#Div0,0.0,#Div0
Equatorial,0,1,0,0,1,0.0,#Div0,#Div0
burdened,0,0,0,1,1,#Div0,0.0,#Div0
abuse,2,0,0,6,8,1.0,0.25,0.4
punishes,0,0,0,3,3,#Div0,0.0,#Div0
Eating,0,2,0,0,2,0.0,#Div0,#Div0
informal,0,0,1,0,1,#Div0,#Div0,#Div0
brutal,0,1,0,0,1,0.0,#Div0,#Div0
buckle,0,1,0,0,1,0.0,#Div0,#Div0
domestic,0,2,3,0,5,0.0,#Div0,#Div0
happy,0,1,0,0,1,0.0,#Div0,#Div0
hijack,0,2,0,0,2,0.0,#Div0,#Div0
rid,0,2,0,0,2,0.0,#Div0,#Div0
liberate,0,2,0,0,2,0.0,#Div0,#Div0
melt,2,0,0,0,2,1.0,1.0,1.0
restaurant,0,0,0,1,1,#Div0,0.0,#Div0
curricular,0,1,0,0,1,0.0,#Div0,#Div0
motivate,0,1,0,0,1,0.0,#Div0,#Div0
trim,0,1,0,0,1,0.0,#Div0,#Div0
unconstrained,0,1,0,0,1,0.0,#Div0,#Div0
save,0,4,0,0,4,0.0,#Div0,#Div0
strengthen,15,23,0,1,39,0.39473684210526316,0.9375,0.5555555555555556
pill,0,0,0,4,4,#Div0,0.0,#Div0
robs,0,0,0,12,12,#Div0,0.0,#Div0
eternal,0,2,0,0,2,0.0,#Div0,#Div0
High,0,1,0,0,1,0.0,#Div0,#Div0
Fearing,0,3,0,0,3,0.0,#Div0,#Div0
urban,0,0,1,0,1,#Div0,#Div0,#Div0
specific,0,0,1,0,1,#Div0,#Div0,#Div0
relief,0,0,0,14,14,#Div0,0.0,#Div0
add,0,3,2,0,5,0.0,#Div0,#Div0
selective,0,1,0,0,1,0.0,#Div0,#Div0
expose,0,3,0,0,3,0.0,#Div0,#Div0
wouldnt,0,1,0,0,1,0.0,#Div0,#Div0
soar,0,1,0,0,1,0.0,#Div0,#Div0
harm,2,3,0,0,5,0.4,1.0,0.5714285714285715
Protect,2,0,0,1,3,1.0,0.6666666666666666,0.8
presume,0,1,0,0,1,0.0,#Div0,#Div0
innumerable,0,1,0,0,1,0.0,#Div0,#Div0
cripple,0,2,0,0,2,0.0,#Div0,#Div0
advances,0,0,0,5,5,#Div0,0.0,#Div0
ministerial,0,2,0,0,2,0.0,#Div0,#Div0
ashamed,0,1,0,0,1,0.0,#Div0,#Div0
corrective,0,1,0,0,1,0.0,#Div0,#Div0
occupy,0,1,0,0,1,0.0,#Div0,#Div0
weaken,0,3,0,0,3,0.0,#Div0,#Div0
take,0,53,0,0,53,0.0,#Div0,#Div0
pending,0,1,0,0,1,0.0,#Div0,#Div0
last,0,24,0,0,24,0.0,#Div0,#Div0
notorious,0,1,0,0,1,0.0,#Div0,#Div0
marketed,0,0,0,1,1,#Div0,0.0,#Div0
arrive,0,4,0,0,4,0.0,#Div0,#Div0
operations,0,0,0,1,1,#Div0,0.0,#Div0
Unintended,0,1,0,0,1,0.0,#Div0,#Div0
defensive,0,0,1,0,1,#Div0,#Div0,#Div0
sustainable,0,1,0,0,1,0.0,#Div0,#Div0
complete,0,0,6,0,6,#Div0,#Div0,#Div0
accompany,0,1,0,0,1,0.0,#Div0,#Div0
proffer,0,3,0,0,3,0.0,#Div0,#Div0
land,0,2,0,0,2,0.0,#Div0,#Div0
concentrated,0,1,0,0,1,0.0,#Div0,#Div0
weakens,0,0,0,2,2,#Div0,0.0,#Div0
copyright,0,2,0,0,2,0.0,#Div0,#Div0
unfettered,0,1,0,0,1,0.0,#Div0,#Div0
succeed,0,2,0,0,2,0.0,#Div0,#Div0
first-world,0,1,0,0,1,0.0,#Div0,#Div0
federal,0,6,14,0,20,0.0,#Div0,#Div0
bureaucratic,0,2,0,0,2,0.0,#Div0,#Div0
bludgeon,0,0,0,1,1,#Div0,0.0,#Div0
conceivable,0,1,0,0,1,0.0,#Div0,#Div0
statist,0,2,0,0,2,0.0,#Div0,#Div0
sway,0,1,0,0,1,0.0,#Div0,#Div0
interactive,0,1,0,0,1,0.0,#Div0,#Div0
immediate,0,0,1,0,1,#Div0,#Div0,#Div0
vow,0,3,0,0,3,0.0,#Div0,#Div0
single,0,0,3,0,3,#Div0,#Div0,#Div0
lucked,0,2,0,0,2,0.0,#Div0,#Div0
Voluntary,0,2,0,0,2,0.0,#Div0,#Div0
poor,0,3,2,0,5,0.0,#Div0,#Div0
huge,0,3,8,0,11,0.0,#Div0,#Div0
improve,0,7,0,0,7,0.0,#Div0,#Div0
large,0,5,0,0,5,0.0,#Div0,#Div0
anti-voter,0,1,0,0,1,0.0,#Div0,#Div0
develop,2,9,4,0,15,0.18181818181818182,1.0,0.3076923076923077
American,0,10,19,0,29,0.0,#Div0,#Div0
kill,11,19,0,1,31,0.36666666666666664,0.9166666666666666,0.5238095238095238
criminal,0,0,3,0,3,#Div0,#Div0,#Div0
align,0,1,0,0,1,0.0,#Div0,#Div0
militaristic,0,1,0,0,1,0.0,#Div0,#Div0
anti-blockade,0,1,0,0,1,0.0,#Div0,#Div0
heals,0,0,0,4,4,#Div0,0.0,#Div0
fuck,0,2,0,0,2,0.0,#Div0,#Div0
expanded,0,1,0,0,1,0.0,#Div0,#Div0
terrorized,0,0,0,1,1,#Div0,0.0,#Div0
seventh,0,1,0,0,1,0.0,#Div0,#Div0
aggregate,0,1,0,0,1,0.0,#Div0,#Div0
electronic,0,1,1,0,2,0.0,#Div0,#Div0
become,0,20,0,0,20,0.0,#Div0,#Div0
trillion-dollar,0,1,0,0,1,0.0,#Div0,#Div0
gun-nut,0,2,0,0,2,0.0,#Div0,#Div0
kick,0,1,0,0,1,0.0,#Div0,#Div0
harness,0,1,0,0,1,0.0,#Div0,#Div0
parasite,0,0,0,3,3,#Div0,0.0,#Div0
short,0,1,2,0,3,0.0,#Div0,#Div0
conclude,0,2,3,0,5,0.0,#Div0,#Div0
craze,0,1,0,0,1,0.0,#Div0,#Div0
Do,0,2,4,0,6,0.0,#Div0,#Div0
guard,1,1,0,0,2,0.5,1.0,0.6666666666666666
wide,0,0,2,0,2,#Div0,#Div0,#Div0
record,0,2,0,0,2,0.0,#Div0,#Div0
flat,0,1,0,0,1,0.0,#Div0,#Div0
livefyre,0,1,0,0,1,0.0,#Div0,#Div0
several,0,4,0,0,4,0.0,#Div0,#Div0
violate,0,4,0,0,4,0.0,#Div0,#Div0
standard,0,0,1,0,1,#Div0,#Div0,#Div0
won,0,0,0,8,8,#Div0,0.0,#Div0
burn,0,2,0,0,2,0.0,#Div0,#Div0
drink,0,3,0,0,3,0.0,#Div0,#Div0
disturb,0,1,0,0,1,0.0,#Div0,#Div0
uniform,0,0,0,3,3,#Div0,0.0,#Div0
manufactured,0,0,0,1,1,#Div0,0.0,#Div0
claw,0,1,0,0,1,0.0,#Div0,#Div0
tackling,0,0,0,2,2,#Div0,0.0,#Div0
laboratory,0,0,0,5,5,#Div0,0.0,#Div0
middle,0,1,7,0,8,0.0,#Div0,#Div0
require,0,9,0,0,9,0.0,#Div0,#Div0
enslave,2,5,0,0,7,0.2857142857142857,1.0,0.4444444444444445
gerrymander,0,1,0,0,1,0.0,#Div0,#Div0
downfall,0,0,0,1,1,#Div0,0.0,#Div0
snuffs out,0,0,0,3,3,#Div0,0.0,#Div0
circumvent,0,1,0,0,1,0.0,#Div0,#Div0
integral,0,1,0,0,1,0.0,#Div0,#Div0
Opposing,1,0,0,0,1,1.0,1.0,1.0
reward,0,1,0,0,1,0.0,#Div0,#Div0
rub,0,1,0,0,1,0.0,#Div0,#Div0
provide,1,23,0,0,24,0.041666666666666664,1.0,0.07999999999999999
resemble,0,1,0,0,1,0.0,#Div0,#Div0
conjoined,0,1,0,0,1,0.0,#Div0,#Div0
respond,0,1,0,0,1,0.0,#Div0,#Div0
regulation,0,0,0,1,1,#Div0,0.0,#Div0
grain,0,1,0,0,1,0.0,#Div0,#Div0
lean,0,1,0,0,1,0.0,#Div0,#Div0
talk,0,7,0,0,7,0.0,#Div0,#Div0
eradicate,4,2,0,0,6,0.6666666666666666,1.0,0.8
well-run,0,1,0,0,1,0.0,#Div0,#Div0
”,0,2,0,0,2,0.0,#Div0,#Div0
hammer,0,1,0,0,1,0.0,#Div0,#Div0
tend,0,1,0,0,1,0.0,#Div0,#Div0
central,0,0,6,0,6,#Div0,#Div0,#Div0
obviate,0,1,0,0,1,0.0,#Div0,#Div0
Civil,0,1,0,0,1,0.0,#Div0,#Div0
brilliance,0,0,0,2,2,#Div0,0.0,#Div0
mental,0,1,5,0,6,0.0,#Div0,#Div0
frozen,0,0,0,2,2,#Div0,0.0,#Div0
remedy,0,0,0,2,2,#Div0,0.0,#Div0
fifteen,0,1,0,0,1,0.0,#Div0,#Div0
bind,0,1,0,0,1,0.0,#Div0,#Div0
uplift,0,2,0,0,2,0.0,#Div0,#Div0
invasion,0,0,0,9,9,#Div0,0.0,#Div0
new,0,13,38,0,51,0.0,#Div0,#Div0
post,0,2,0,0,2,0.0,#Div0,#Div0
competes,0,0,0,5,5,#Div0,0.0,#Div0
validate,0,1,0,0,1,0.0,#Div0,#Div0
please,0,3,0,0,3,0.0,#Div0,#Div0
plead,0,1,0,0,1,0.0,#Div0,#Div0
sentence,0,1,0,0,1,0.0,#Div0,#Div0
defeating,0,0,0,1,1,#Div0,0.0,#Div0
serve,0,7,0,0,7,0.0,#Div0,#Div0
blue,0,1,0,0,1,0.0,#Div0,#Div0
cycle,0,2,0,0,2,0.0,#Div0,#Div0
plastic,0,1,0,0,1,0.0,#Div0,#Div0
legislative,0,2,2,0,4,0.0,#Div0,#Div0
undermine,0,1,0,0,1,0.0,#Div0,#Div0
loose,0,0,1,0,1,#Div0,#Div0,#Div0
pardon,0,1,0,0,1,0.0,#Div0,#Div0
reside,0,1,0,0,1,0.0,#Div0,#Div0
beast,0,0,0,1,1,#Div0,0.0,#Div0
mediocre,0,1,0,0,1,0.0,#Div0,#Div0
realms,0,0,0,1,1,#Div0,0.0,#Div0
kills,0,0,0,6,6,#Div0,0.0,#Div0
enact,0,3,0,0,3,0.0,#Div0,#Div0
cerebral,0,1,0,0,1,0.0,#Div0,#Div0
jerked,0,1,0,0,1,0.0,#Div0,#Div0
Venezuelan,0,1,0,0,1,0.0,#Div0,#Div0
ceiling,0,0,0,1,1,#Div0,0.0,#Div0
claim,0,16,0,0,16,0.0,#Div0,#Div0
spark,0,1,0,0,1,0.0,#Div0,#Div0
afflict,0,1,0,0,1,0.0,#Div0,#Div0
know,0,29,0,0,29,0.0,#Div0,#Div0
non-repayable,0,1,0,0,1,0.0,#Div0,#Div0
whole,0,1,5,0,6,0.0,#Div0,#Div0
reduce,7,19,0,0,26,0.2692307692307692,1.0,0.42424242424242425
collective,0,0,1,0,1,#Div0,#Div0,#Div0
scientific,0,0,1,0,1,#Div0,#Div0,#Div0
occur,0,1,0,0,1,0.0,#Div0,#Div0
common-sense,0,1,0,0,1,0.0,#Div0,#Div0
numbing,0,1,0,0,1,0.0,#Div0,#Div0
environmental,0,0,1,0,1,#Div0,#Div0,#Div0
rotten,0,1,0,0,1,0.0,#Div0,#Div0
states.The,0,2,0,0,2,0.0,#Div0,#Div0
