token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
tiny,0,0,1,0,1,#Div0,#Div0,#Div0
jerked,0,0,1,0,1,#Div0,#Div0,#Div0
tout,0,0,1,0,1,#Div0,#Div0,#Div0
hereditary,0,0,1,0,1,#Div0,#Div0,#Div0
blaze,0,0,2,0,2,#Div0,#Div0,#Div0
powerful,0,0,8,0,8,#Div0,#Div0,#Div0
negative,0,0,3,0,3,#Div0,#Div0,#Div0
appetite,0,0,0,1,1,#Div0,0.0,#Div0
six-shot,0,0,3,0,3,#Div0,#Div0,#Div0
arrive,0,0,4,0,4,#Div0,#Div0,#Div0
wound,0,0,1,0,1,#Div0,#Div0,#Div0
look,0,0,18,0,18,#Div0,#Div0,#Div0
treat,0,0,1,0,1,#Div0,#Div0,#Div0
joint,0,0,2,0,2,#Div0,#Div0,#Div0
sent,0,0,1,0,1,#Div0,#Div0,#Div0
everyday,0,0,2,0,2,#Div0,#Div0,#Div0
whole,0,1,5,0,6,0.0,#Div0,#Div0
Edited,0,0,1,0,1,#Div0,#Div0,#Div0
rocky,0,0,1,0,1,#Div0,#Div0,#Div0
marry,0,1,1,0,2,0.0,#Div0,#Div0
decorative,0,0,1,0,1,#Div0,#Div0,#Div0
u,0,0,1,0,1,#Div0,#Div0,#Div0
opponent,0,0,0,1,1,#Div0,0.0,#Div0
coordinated,0,0,1,0,1,#Div0,#Div0,#Div0
dominate,0,0,3,1,4,#Div0,0.0,#Div0
nail,0,0,1,0,1,#Div0,#Div0,#Div0
utilitarian,0,0,1,0,1,#Div0,#Div0,#Div0
public-spirited,0,0,1,0,1,#Div0,#Div0,#Div0
warn,0,0,3,0,3,#Div0,#Div0,#Div0
rush,0,0,1,0,1,#Div0,#Div0,#Div0
copyright,0,0,2,0,2,#Div0,#Div0,#Div0
unexpected,0,0,3,0,3,#Div0,#Div0,#Div0
unearth,0,0,1,0,1,#Div0,#Div0,#Div0
rap,0,0,1,0,1,#Div0,#Div0,#Div0
lata,0,0,1,0,1,#Div0,#Div0,#Div0
fanatical,0,0,1,0,1,#Div0,#Div0,#Div0
likely,0,0,3,0,3,#Div0,#Div0,#Div0
electoral,0,0,1,0,1,#Div0,#Div0,#Div0
retreat,0,0,1,0,1,#Div0,#Div0,#Div0
smart,0,0,3,0,3,#Div0,#Div0,#Div0
reconsider,0,0,2,0,2,#Div0,#Div0,#Div0
absolutist,0,0,1,0,1,#Div0,#Div0,#Div0
considerable,0,0,2,0,2,#Div0,#Div0,#Div0
altruistic,0,0,3,0,3,#Div0,#Div0,#Div0
announce,0,0,2,0,2,#Div0,#Div0,#Div0
ban,0,0,8,0,8,#Div0,#Div0,#Div0
rule,0,0,5,0,5,#Div0,#Div0,#Div0
stumble,0,0,1,0,1,#Div0,#Div0,#Div0
judicious,0,0,1,0,1,#Div0,#Div0,#Div0
Federal,0,0,1,0,1,#Div0,#Div0,#Div0
football,0,0,0,1,1,#Div0,0.0,#Div0
freedom,0,0,1,0,1,#Div0,#Div0,#Div0
vast,0,0,6,0,6,#Div0,#Div0,#Div0
increased,0,0,1,1,2,#Div0,0.0,#Div0
possible,0,0,3,0,3,#Div0,#Div0,#Div0
print,0,0,2,0,2,#Div0,#Div0,#Div0
earn,0,0,8,0,8,#Div0,#Div0,#Div0
educational,0,0,2,0,2,#Div0,#Div0,#Div0
rebuild,0,1,0,0,1,0.0,#Div0,#Div0
amaze,0,0,2,0,2,#Div0,#Div0,#Div0
affect,0,0,2,0,2,#Div0,#Div0,#Div0
prevent,0,0,7,0,7,#Div0,#Div0,#Div0
unchecked,0,0,1,0,1,#Div0,#Div0,#Div0
outgo,0,0,1,0,1,#Div0,#Div0,#Div0
Being,0,0,1,0,1,#Div0,#Div0,#Div0
harmful,0,2,1,0,3,0.0,#Div0,#Div0
money-maddened,0,0,1,0,1,#Div0,#Div0,#Div0
close,0,0,1,0,1,#Div0,#Div0,#Div0
remember,0,0,6,0,6,#Div0,#Div0,#Div0
stole,0,0,0,2,2,#Div0,0.0,#Div0
strive,0,0,1,0,1,#Div0,#Div0,#Div0
create,0,0,24,4,28,#Div0,0.0,#Div0
keep,0,0,21,0,21,#Div0,#Div0,#Div0
outgun,0,0,1,0,1,#Div0,#Div0,#Div0
striveparticularly,0,0,1,0,1,#Div0,#Div0,#Div0
accelerate,0,0,1,0,1,#Div0,#Div0,#Div0
motivate,0,0,1,0,1,#Div0,#Div0,#Div0
Korean,0,0,1,0,1,#Div0,#Div0,#Div0
hail,0,0,3,0,3,#Div0,#Div0,#Div0
mind,0,0,3,0,3,#Div0,#Div0,#Div0
irresponsible,0,0,1,0,1,#Div0,#Div0,#Div0
hang,0,0,2,0,2,#Div0,#Div0,#Div0
abyss,0,0,0,4,4,#Div0,0.0,#Div0
guide,0,0,2,0,2,#Div0,#Div0,#Div0
damn,0,0,3,0,3,#Div0,#Div0,#Div0
Have,0,0,1,0,1,#Div0,#Div0,#Div0
strict,0,0,2,0,2,#Div0,#Div0,#Div0
obscure,0,0,2,0,2,#Div0,#Div0,#Div0
ACCEPT,0,0,1,0,1,#Div0,#Div0,#Div0
weaken,0,0,3,0,3,#Div0,#Div0,#Div0
bold,0,0,1,0,1,#Div0,#Div0,#Div0
Simple,0,0,2,0,2,#Div0,#Div0,#Div0
performative,0,0,1,0,1,#Div0,#Div0,#Div0
tap,0,1,0,0,1,0.0,#Div0,#Div0
develop,0,0,13,2,15,#Div0,0.0,#Div0
reckless,0,0,2,0,2,#Div0,#Div0,#Div0
transmit,0,0,1,0,1,#Div0,#Div0,#Div0
unencumbered,0,0,1,0,1,#Div0,#Div0,#Div0
flag,0,0,2,0,2,#Div0,#Div0,#Div0
droppings,0,0,2,0,2,#Div0,#Div0,#Div0
liberate,0,0,2,0,2,#Div0,#Div0,#Div0
solidify,0,1,0,0,1,0.0,#Div0,#Div0
freeze,0,0,3,0,3,#Div0,#Div0,#Div0
giant,0,0,1,0,1,#Div0,#Div0,#Div0
discuss,0,0,6,0,6,#Div0,#Div0,#Div0
unelected,0,0,1,0,1,#Div0,#Div0,#Div0
hopeful,0,0,2,0,2,#Div0,#Div0,#Div0
extremist,0,0,1,0,1,#Div0,#Div0,#Div0
donate,0,0,1,0,1,#Div0,#Div0,#Div0
charge,0,0,7,0,7,#Div0,#Div0,#Div0
arm,0,0,4,0,4,#Div0,#Div0,#Div0
state,0,0,5,0,5,#Div0,#Div0,#Div0
haven,0,0,0,1,1,#Div0,0.0,#Div0
shiver,0,0,1,0,1,#Div0,#Div0,#Div0
build,0,0,10,0,10,#Div0,#Div0,#Div0
follow,0,0,10,0,10,#Div0,#Div0,#Div0
mention,0,0,6,0,6,#Div0,#Div0,#Div0
rights-because,0,0,3,0,3,#Div0,#Div0,#Div0
trendsetting,0,0,1,0,1,#Div0,#Div0,#Div0
annual,0,0,4,0,4,#Div0,#Div0,#Div0
tribal,0,0,3,0,3,#Div0,#Div0,#Div0
guess,0,0,1,0,1,#Div0,#Div0,#Div0
conquer,0,0,3,0,3,#Div0,#Div0,#Div0
alleviate,0,0,8,2,10,#Div0,0.0,#Div0
oligarchic,0,0,2,0,2,#Div0,#Div0,#Div0
reverse,0,0,4,0,4,#Div0,#Div0,#Div0
cast,0,1,3,0,4,0.0,#Div0,#Div0
fail,0,0,5,1,6,#Div0,0.0,#Div0
accord,0,0,1,0,1,#Div0,#Div0,#Div0
»,0,0,1,0,1,#Div0,#Div0,#Div0
act,0,0,5,0,5,#Div0,#Div0,#Div0
daily,0,0,1,0,1,#Div0,#Div0,#Div0
taxable,0,0,3,0,3,#Div0,#Div0,#Div0
shit,0,0,1,0,1,#Div0,#Div0,#Div0
upstanding,0,0,1,0,1,#Div0,#Div0,#Div0
dispel,0,0,1,0,1,#Div0,#Div0,#Div0
envision,0,0,4,0,4,#Div0,#Div0,#Div0
dilute,0,0,1,4,5,#Div0,0.0,#Div0
Emphasizing,0,0,1,0,1,#Div0,#Div0,#Div0
sacrifice,0,0,1,0,1,#Div0,#Div0,#Div0
reward,0,0,1,0,1,#Div0,#Div0,#Div0
national,0,0,14,0,14,#Div0,#Div0,#Div0
implement,0,0,2,0,2,#Div0,#Div0,#Div0
senior,0,0,1,0,1,#Div0,#Div0,#Div0
appoint,0,0,3,0,3,#Div0,#Div0,#Div0
last,0,0,24,0,24,#Div0,#Div0,#Div0
business-model,0,0,3,0,3,#Div0,#Div0,#Div0
spring,0,0,1,0,1,#Div0,#Div0,#Div0
harms,0,0,0,1,1,#Div0,0.0,#Div0
international,0,0,13,0,13,#Div0,#Div0,#Div0
bury,0,0,3,0,3,#Div0,#Div0,#Div0
nominal,0,0,1,0,1,#Div0,#Div0,#Div0
ravage,0,0,1,0,1,#Div0,#Div0,#Div0
true,0,0,6,0,6,#Div0,#Div0,#Div0
Arab,0,0,2,0,2,#Div0,#Div0,#Div0
lack,0,0,3,0,3,#Div0,#Div0,#Div0
Consumer-Driven,0,0,2,0,2,#Div0,#Div0,#Div0
ethnic,0,0,2,0,2,#Div0,#Div0,#Div0
allow,0,0,20,0,20,#Div0,#Div0,#Div0
relief,0,0,0,2,2,#Div0,0.0,#Div0
elite,0,0,1,0,1,#Div0,#Div0,#Div0
”,0,0,2,0,2,#Div0,#Div0,#Div0
second-wave,0,0,2,0,2,#Div0,#Div0,#Div0
pardon,0,0,1,0,1,#Div0,#Div0,#Div0
unethical,0,0,1,0,1,#Div0,#Div0,#Div0
drag,0,4,2,0,6,0.0,#Div0,#Div0
statist,0,0,2,0,2,#Div0,#Div0,#Div0
cooling,0,0,0,2,2,#Div0,0.0,#Div0
sin,0,0,1,0,1,#Div0,#Div0,#Div0
Managing,0,0,2,0,2,#Div0,#Div0,#Div0
utterly,0,0,1,0,1,#Div0,#Div0,#Div0
unite,0,0,2,0,2,#Div0,#Div0,#Div0
Eating,0,0,2,0,2,#Div0,#Div0,#Div0
stipulate,0,0,1,0,1,#Div0,#Div0,#Div0
yield,0,0,2,0,2,#Div0,#Div0,#Div0
cede,0,0,1,0,1,#Div0,#Div0,#Div0
demand,0,0,4,0,4,#Div0,#Div0,#Div0
urge,0,0,2,0,2,#Div0,#Div0,#Div0
handicap,0,0,1,0,1,#Div0,#Div0,#Div0
degree,0,0,1,0,1,#Div0,#Div0,#Div0
stick,0,0,3,0,3,#Div0,#Div0,#Div0
Fighting,0,0,0,5,5,#Div0,0.0,#Div0
romanticize,0,0,1,0,1,#Div0,#Div0,#Div0
cure,0,0,12,4,16,#Div0,0.0,#Div0
knock,0,0,1,0,1,#Div0,#Div0,#Div0
elementary,0,0,3,0,3,#Div0,#Div0,#Div0
terrorist,0,0,2,0,2,#Div0,#Div0,#Div0
mannerbased,0,0,1,0,1,#Div0,#Div0,#Div0
accompany,0,0,1,0,1,#Div0,#Div0,#Div0
sole,0,0,1,0,1,#Div0,#Div0,#Div0
Fulfilling,0,0,1,0,1,#Div0,#Div0,#Div0
responsible,0,0,1,0,1,#Div0,#Div0,#Div0
tighten,0,0,0,2,2,#Div0,0.0,#Div0
destroy,4,10,15,9,38,0.2857142857142857,0.3076923076923077,0.29629629629629634
household,0,0,1,0,1,#Div0,#Div0,#Div0
main,0,0,2,0,2,#Div0,#Div0,#Div0
determine,0,0,2,0,2,#Div0,#Div0,#Div0
disseminate,0,0,1,0,1,#Div0,#Div0,#Div0
scramble,0,0,1,0,1,#Div0,#Div0,#Div0
pour,0,1,0,0,1,0.0,#Div0,#Div0
rise,0,0,6,0,6,#Div0,#Div0,#Div0
domesticate,0,0,1,0,1,#Div0,#Div0,#Div0
kindle,0,0,1,0,1,#Div0,#Div0,#Div0
conservative,0,0,5,0,5,#Div0,#Div0,#Div0
polished,0,0,2,0,2,#Div0,#Div0,#Div0
pending,0,0,1,0,1,#Div0,#Div0,#Div0
nanny,0,0,2,0,2,#Div0,#Div0,#Div0
conduct,0,0,2,0,2,#Div0,#Div0,#Div0
buying,0,0,0,2,2,#Div0,0.0,#Div0
praise,0,0,2,0,2,#Div0,#Div0,#Div0
scheme,0,0,3,0,3,#Div0,#Div0,#Div0
desirable,0,0,2,0,2,#Div0,#Div0,#Div0
anti-affirmative,0,0,1,0,1,#Div0,#Div0,#Div0
hammer,0,0,1,0,1,#Div0,#Div0,#Div0
Team,0,0,1,0,1,#Div0,#Div0,#Div0
amend,0,0,1,0,1,#Div0,#Div0,#Div0
Israeli,0,0,2,0,2,#Div0,#Div0,#Div0
selfish,0,0,1,0,1,#Div0,#Div0,#Div0
spiritual,0,0,2,0,2,#Div0,#Div0,#Div0
Islamic,0,0,2,0,2,#Div0,#Div0,#Div0
denounce,0,0,1,0,1,#Div0,#Div0,#Div0
massive,0,0,3,0,3,#Div0,#Div0,#Div0
-supporting,0,0,1,0,1,#Div0,#Div0,#Div0
exact,0,0,3,0,3,#Div0,#Div0,#Div0
identify,0,1,1,0,2,0.0,#Div0,#Div0
desire,0,0,1,0,1,#Div0,#Div0,#Div0
unlimited,0,0,1,0,1,#Div0,#Div0,#Div0
understandable,0,0,1,0,1,#Div0,#Div0,#Div0
bright,0,0,2,0,2,#Div0,#Div0,#Div0
multi-artist,0,0,2,0,2,#Div0,#Div0,#Div0
complex,0,0,1,0,1,#Div0,#Div0,#Div0
trauma,0,0,2,0,2,#Div0,#Div0,#Div0
bereft,0,0,1,0,1,#Div0,#Div0,#Div0
Opposes,0,0,1,0,1,#Div0,#Div0,#Div0
Hastily-passed,0,0,2,0,2,#Div0,#Div0,#Div0
own,0,0,20,0,20,#Div0,#Div0,#Div0
Western,0,0,6,0,6,#Div0,#Div0,#Div0
Indian,0,0,1,0,1,#Div0,#Div0,#Div0
drink,0,0,3,0,3,#Div0,#Div0,#Div0
safeguard,0,1,1,1,3,0.0,0.0,#Div0
cease,0,0,1,0,1,#Div0,#Div0,#Div0
slam,0,0,1,0,1,#Div0,#Div0,#Div0
decrease,0,0,9,4,13,#Div0,0.0,#Div0
wereif,0,0,1,0,1,#Div0,#Div0,#Div0
bully,0,1,0,0,1,0.0,#Div0,#Div0
unattractive,0,0,1,0,1,#Div0,#Div0,#Div0
private,0,0,18,0,18,#Div0,#Div0,#Div0
abdicate,0,0,1,0,1,#Div0,#Div0,#Div0
wet,0,1,0,0,1,0.0,#Div0,#Div0
point,0,0,3,0,3,#Div0,#Div0,#Div0
bind,0,0,1,0,1,#Div0,#Div0,#Div0
important,0,0,9,0,9,#Div0,#Div0,#Div0
unimaginable,0,0,1,0,1,#Div0,#Div0,#Div0
felt,0,0,1,0,1,#Div0,#Div0,#Div0
rot,0,0,2,0,2,#Div0,#Div0,#Div0
certain,0,0,1,0,1,#Div0,#Div0,#Div0
stop,0,0,17,0,17,#Div0,#Div0,#Div0
efficient,0,0,2,0,2,#Div0,#Div0,#Div0
innumerable,0,0,1,0,1,#Div0,#Div0,#Div0
sporadic,0,0,1,0,1,#Div0,#Div0,#Div0
pointless,0,0,1,0,1,#Div0,#Div0,#Div0
recent,0,1,12,0,13,0.0,#Div0,#Div0
chose,0,0,2,0,2,#Div0,#Div0,#Div0
modest,0,0,1,0,1,#Div0,#Div0,#Div0
train,0,0,1,0,1,#Div0,#Div0,#Div0
impede,0,0,2,0,2,#Div0,#Div0,#Div0
prattle,0,0,1,0,1,#Div0,#Div0,#Div0
notice,0,0,1,0,1,#Div0,#Div0,#Div0
devote,0,0,2,0,2,#Div0,#Div0,#Div0
potential,0,0,2,0,2,#Div0,#Div0,#Div0
educate,0,0,6,0,6,#Div0,#Div0,#Div0
anti-voter,0,0,1,0,1,#Div0,#Div0,#Div0
inform,0,0,2,0,2,#Div0,#Div0,#Div0
useless,0,0,1,0,1,#Div0,#Div0,#Div0
cripple,0,0,2,0,2,#Div0,#Div0,#Div0
list,0,0,1,0,1,#Div0,#Div0,#Div0
continued,0,0,1,0,1,#Div0,#Div0,#Div0
check,0,0,1,0,1,#Div0,#Div0,#Div0
storm,0,0,0,2,2,#Div0,0.0,#Div0
mislead,0,0,2,0,2,#Div0,#Div0,#Div0
allege,0,0,3,0,3,#Div0,#Div0,#Div0
facilitate,0,0,4,1,5,#Div0,0.0,#Div0
Big,0,0,3,0,3,#Div0,#Div0,#Div0
retail,0,0,2,0,2,#Div0,#Div0,#Div0
prove,0,0,5,0,5,#Div0,#Div0,#Div0
final,0,0,1,0,1,#Div0,#Div0,#Div0
interactive,0,0,1,0,1,#Div0,#Div0,#Div0
de-sang,0,0,1,0,1,#Div0,#Div0,#Div0
soar,0,0,1,0,1,#Div0,#Div0,#Div0
gun,0,2,80,0,82,0.0,#Div0,#Div0
suspend,0,0,1,0,1,#Div0,#Div0,#Div0
Lent,0,0,1,0,1,#Div0,#Div0,#Div0
drive,0,0,4,0,4,#Div0,#Div0,#Div0
Following,0,0,1,0,1,#Div0,#Div0,#Div0
constitutional,0,0,5,0,5,#Div0,#Div0,#Div0
describe,0,0,5,0,5,#Div0,#Div0,#Div0
various,0,2,2,0,4,0.0,#Div0,#Div0
multi-member,0,0,1,0,1,#Div0,#Div0,#Div0
Public,0,0,1,0,1,#Div0,#Div0,#Div0
disarm,0,0,2,0,2,#Div0,#Div0,#Div0
child,0,0,1,0,1,#Div0,#Div0,#Div0
capitalize,0,1,0,0,1,0.0,#Div0,#Div0
western,0,0,3,0,3,#Div0,#Div0,#Div0
equitable,0,0,1,0,1,#Div0,#Div0,#Div0
global,0,0,11,0,11,#Div0,#Div0,#Div0
strongly,0,0,1,0,1,#Div0,#Div0,#Div0
convulse,0,0,1,0,1,#Div0,#Div0,#Div0
whenever,0,0,1,0,1,#Div0,#Div0,#Div0
match,0,0,2,0,2,#Div0,#Div0,#Div0
express,0,0,6,0,6,#Div0,#Div0,#Div0
long-term,0,0,2,0,2,#Div0,#Div0,#Div0
declare,0,0,5,0,5,#Div0,#Div0,#Div0
leech,0,0,1,0,1,#Div0,#Div0,#Div0
overjoy,0,0,1,0,1,#Div0,#Div0,#Div0
rotten,0,0,1,0,1,#Div0,#Div0,#Div0
cycle,0,0,2,0,2,#Div0,#Div0,#Div0
steaming,0,0,1,0,1,#Div0,#Div0,#Div0
addiction,0,0,0,1,1,#Div0,0.0,#Div0
easy,0,0,1,0,1,#Div0,#Div0,#Div0
monetary,0,0,4,0,4,#Div0,#Div0,#Div0
damage,2,0,0,0,2,1.0,1.0,1.0
terrorize,0,0,1,0,1,#Div0,#Div0,#Div0
intermingle,0,0,2,0,2,#Div0,#Div0,#Div0
armed,0,1,3,0,4,0.0,#Div0,#Div0
underfunded,0,0,1,0,1,#Div0,#Div0,#Div0
rigid,0,0,1,0,1,#Div0,#Div0,#Div0
imaginative,0,0,1,0,1,#Div0,#Div0,#Div0
remind,0,0,1,0,1,#Div0,#Div0,#Div0
original,0,0,2,0,2,#Div0,#Div0,#Div0
burn,0,0,2,0,2,#Div0,#Div0,#Div0
shadow,0,0,1,0,1,#Div0,#Div0,#Div0
comment,0,0,2,0,2,#Div0,#Div0,#Div0
hop,0,0,2,0,2,#Div0,#Div0,#Div0
Japanese,0,0,1,0,1,#Div0,#Div0,#Div0
irrational,0,0,1,0,1,#Div0,#Div0,#Div0
Posted,0,0,4,0,4,#Div0,#Div0,#Div0
cost,0,0,2,0,2,#Div0,#Div0,#Div0
Palestinian,0,0,3,0,3,#Div0,#Div0,#Div0
register,0,0,1,0,1,#Div0,#Div0,#Div0
informed,0,0,4,0,4,#Div0,#Div0,#Div0
raise,0,0,15,0,15,#Div0,#Div0,#Div0
extend,0,0,2,0,2,#Div0,#Div0,#Div0
destruction,0,0,0,1,1,#Div0,0.0,#Div0
emphasize,0,0,1,0,1,#Div0,#Div0,#Div0
curtailed,0,0,1,0,1,#Div0,#Div0,#Div0
obviate,0,0,1,0,1,#Div0,#Div0,#Div0
knock-on,0,0,1,0,1,#Div0,#Div0,#Div0
disappear,0,0,1,0,1,#Div0,#Div0,#Div0
catastrophic,0,0,1,0,1,#Div0,#Div0,#Div0
mindless,0,0,2,0,2,#Div0,#Div0,#Div0
substance,0,0,1,0,1,#Div0,#Div0,#Div0
intrinsic,0,0,1,0,1,#Div0,#Div0,#Div0
limited,0,0,4,0,4,#Div0,#Div0,#Div0
vow,0,0,3,0,3,#Div0,#Div0,#Div0
sound,0,0,4,0,4,#Div0,#Div0,#Div0
ensure,0,0,5,0,5,#Div0,#Div0,#Div0
distinctive,0,0,1,0,1,#Div0,#Div0,#Div0
perceive,0,0,2,0,2,#Div0,#Div0,#Div0
government-induced,0,0,1,0,1,#Div0,#Div0,#Div0
selective,0,0,1,0,1,#Div0,#Div0,#Div0
enhance,0,0,2,2,4,#Div0,0.0,#Div0
environmental,0,0,1,0,1,#Div0,#Div0,#Div0
civilian,0,0,2,0,2,#Div0,#Div0,#Div0
recite,0,0,1,0,1,#Div0,#Div0,#Div0
stalk,0,0,1,0,1,#Div0,#Div0,#Div0
imagine,0,0,2,0,2,#Div0,#Div0,#Div0
thank,0,0,1,0,1,#Div0,#Div0,#Div0
Democrat-controlled,0,0,1,0,1,#Div0,#Div0,#Div0
straight,0,0,1,0,1,#Div0,#Div0,#Div0
uplift,0,0,2,0,2,#Div0,#Div0,#Div0
set,0,0,5,0,5,#Div0,#Div0,#Div0
cultivate,0,0,1,0,1,#Div0,#Div0,#Div0
foster,0,0,1,0,1,#Div0,#Div0,#Div0
deadly,0,0,3,0,3,#Div0,#Div0,#Div0
clamor,0,0,1,0,1,#Div0,#Div0,#Div0
enable,0,0,2,0,2,#Div0,#Div0,#Div0
strengthen,6,5,18,10,39,0.5454545454545454,0.375,0.4444444444444444
contend,0,0,3,0,3,#Div0,#Div0,#Div0
Owning,0,0,1,0,1,#Div0,#Div0,#Div0
democratic,0,0,15,0,15,#Div0,#Div0,#Div0
attacks,0,0,0,2,2,#Div0,0.0,#Div0
eternal,0,0,2,0,2,#Div0,#Div0,#Div0
helpless,0,0,2,0,2,#Div0,#Div0,#Div0
unconditional,0,0,1,0,1,#Div0,#Div0,#Div0
funnel,0,0,3,0,3,#Div0,#Div0,#Div0
fulfil,0,0,1,0,1,#Div0,#Div0,#Div0
communal,0,0,1,0,1,#Div0,#Div0,#Div0
label,0,0,1,0,1,#Div0,#Div0,#Div0
Are,0,0,2,0,2,#Div0,#Div0,#Div0
crucial,0,0,3,0,3,#Div0,#Div0,#Div0
economic,0,0,28,0,28,#Div0,#Div0,#Div0
jail,0,0,1,0,1,#Div0,#Div0,#Div0
tie,0,0,1,0,1,#Div0,#Div0,#Div0
rampant,0,0,1,0,1,#Div0,#Div0,#Div0
come,0,4,28,0,32,0.0,#Div0,#Div0
financial,0,0,8,0,8,#Div0,#Div0,#Div0
sovereign,0,0,1,0,1,#Div0,#Div0,#Div0
stun,0,0,1,0,1,#Div0,#Div0,#Div0
project,0,0,1,0,1,#Div0,#Div0,#Div0
firearms-related,0,0,1,0,1,#Div0,#Div0,#Div0
imaginary,0,0,1,0,1,#Div0,#Div0,#Div0
urban,0,0,1,0,1,#Div0,#Div0,#Div0
blue,0,0,1,0,1,#Div0,#Div0,#Div0
bearish,0,2,0,0,2,0.0,#Div0,#Div0
tell,0,0,15,0,15,#Div0,#Div0,#Div0
sweeping,0,0,2,0,2,#Div0,#Div0,#Div0
widen,0,0,1,0,1,#Div0,#Div0,#Div0
two-man,0,0,1,0,1,#Div0,#Div0,#Div0
document,0,0,2,0,2,#Div0,#Div0,#Div0
venerate,0,0,0,1,1,#Div0,0.0,#Div0
commence,0,0,1,0,1,#Div0,#Div0,#Div0
psychological,0,0,3,0,3,#Div0,#Div0,#Div0
issue,0,0,1,0,1,#Div0,#Div0,#Div0
ail,0,0,2,0,2,#Div0,#Div0,#Div0
satanic,0,0,1,0,1,#Div0,#Div0,#Div0
collective,0,0,1,0,1,#Div0,#Div0,#Div0
vary,0,0,2,0,2,#Div0,#Div0,#Div0
refuse,0,0,1,0,1,#Div0,#Div0,#Div0
lighten,0,0,1,0,1,#Div0,#Div0,#Div0
perverse,0,0,1,0,1,#Div0,#Div0,#Div0
begrudge,0,0,1,0,1,#Div0,#Div0,#Div0
reduced,0,0,1,0,1,#Div0,#Div0,#Div0
lock,0,0,3,0,3,#Div0,#Div0,#Div0
humane,0,0,1,0,1,#Div0,#Div0,#Div0
plain,0,0,2,0,2,#Div0,#Div0,#Div0
admonish,0,0,1,0,1,#Div0,#Div0,#Div0
outspoken,0,0,1,0,1,#Div0,#Div0,#Div0
idols,0,0,0,2,2,#Div0,0.0,#Div0
procedural,0,0,1,0,1,#Div0,#Div0,#Div0
strong,0,0,6,0,6,#Div0,#Div0,#Div0
capitalist,0,0,2,0,2,#Div0,#Div0,#Div0
ward,0,0,1,0,1,#Div0,#Div0,#Div0
wag,0,0,1,0,1,#Div0,#Div0,#Div0
parade,0,0,1,0,1,#Div0,#Div0,#Div0
pubic,0,0,4,0,4,#Div0,#Div0,#Div0
heighten,0,0,2,0,2,#Div0,#Div0,#Div0
utopian,0,0,1,0,1,#Div0,#Div0,#Div0
secretive,0,0,1,0,1,#Div0,#Div0,#Div0
entrepreneurial,0,0,1,0,1,#Div0,#Div0,#Div0
abolish,0,0,2,0,2,#Div0,#Div0,#Div0
foresee,0,0,1,0,1,#Div0,#Div0,#Div0
destroys,0,0,0,4,4,#Div0,0.0,#Div0
accidental,0,0,2,0,2,#Div0,#Div0,#Div0
presume,0,0,1,0,1,#Div0,#Div0,#Div0
reduce,0,0,19,7,26,#Div0,0.0,#Div0
fourth,0,0,1,0,1,#Div0,#Div0,#Div0
Everything,0,0,2,0,2,#Div0,#Div0,#Div0
low,0,0,3,0,3,#Div0,#Div0,#Div0
perch,0,0,1,0,1,#Div0,#Div0,#Div0
solar,0,0,1,0,1,#Div0,#Div0,#Div0
Saudi,0,0,1,0,1,#Div0,#Div0,#Div0
new-found,0,0,1,0,1,#Div0,#Div0,#Div0
dethrone,0,0,2,0,2,#Div0,#Div0,#Div0
butchered,0,0,0,1,1,#Div0,0.0,#Div0
reform,0,0,2,0,2,#Div0,#Div0,#Div0
utter,0,0,1,0,1,#Div0,#Div0,#Div0
re,0,0,1,0,1,#Div0,#Div0,#Div0
date,0,0,2,0,2,#Div0,#Div0,#Div0
Multicultural,0,0,1,0,1,#Div0,#Div0,#Div0
expect,0,0,7,0,7,#Div0,#Div0,#Div0
apple-red,0,0,1,0,1,#Div0,#Div0,#Div0
disprove,0,0,1,0,1,#Div0,#Div0,#Div0
brainwash,0,0,2,0,2,#Div0,#Div0,#Div0
communist,0,0,2,0,2,#Div0,#Div0,#Div0
bumped-into,0,0,3,0,3,#Div0,#Div0,#Div0
crisp,0,0,1,0,1,#Div0,#Div0,#Div0
obstruct,0,0,2,0,2,#Div0,#Div0,#Div0
crash,0,0,1,0,1,#Div0,#Div0,#Div0
new,0,0,51,0,51,#Div0,#Div0,#Div0
ask,0,0,9,0,9,#Div0,#Div0,#Div0
affected,0,0,1,0,1,#Div0,#Div0,#Div0
represent,0,0,2,0,2,#Div0,#Div0,#Div0
subsequent,0,0,2,0,2,#Div0,#Div0,#Div0
entrance,0,0,1,0,1,#Div0,#Div0,#Div0
tailor,0,0,1,0,1,#Div0,#Div0,#Div0
surrender,0,0,2,1,3,#Div0,0.0,#Div0
eventual,0,0,1,0,1,#Div0,#Div0,#Div0
illustrate,0,0,1,0,1,#Div0,#Div0,#Div0
swallow,0,0,2,0,2,#Div0,#Div0,#Div0
obtain,0,0,2,0,2,#Div0,#Div0,#Div0
wealth,0,2,3,0,5,0.0,#Div0,#Div0
race,0,0,3,0,3,#Div0,#Div0,#Div0
loud,0,0,1,0,1,#Div0,#Div0,#Div0
manufactured,0,0,0,1,1,#Div0,0.0,#Div0
coin,0,0,2,0,2,#Div0,#Div0,#Div0
local,0,0,17,0,17,#Div0,#Div0,#Div0
mediocre,0,0,1,0,1,#Div0,#Div0,#Div0
