token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
everyday,0,2,0,0,2,0.0,#Div0,#Div0
external,0,1,0,0,1,0.0,#Div0,#Div0
interventionist,0,1,0,0,1,0.0,#Div0,#Div0
typical,0,3,0,0,3,0.0,#Div0,#Div0
critical,0,1,0,0,1,0.0,#Div0,#Div0
excess,0,1,0,0,1,0.0,#Div0,#Div0
Latin,0,2,0,0,2,0.0,#Div0,#Div0
conflicting,0,1,0,0,1,0.0,#Div0,#Div0
unprovoked,0,1,0,0,1,0.0,#Div0,#Div0
realms,0,0,0,1,1,#Div0,0.0,#Div0
restrains,0,0,0,1,1,#Div0,0.0,#Div0
Religious,0,0,1,0,1,#Div0,#Div0,#Div0
prey,0,0,0,1,1,#Div0,0.0,#Div0
announced,0,1,0,0,1,0.0,#Div0,#Div0
early,0,4,0,0,4,0.0,#Div0,#Div0
strengthens,0,0,0,3,3,#Div0,0.0,#Div0
balanced,0,0,1,0,1,#Div0,#Div0,#Div0
Each-based,0,1,0,0,1,0.0,#Div0,#Div0
polished,0,2,0,0,2,0.0,#Div0,#Div0
father,0,0,0,2,2,#Div0,0.0,#Div0
joint,0,1,1,0,2,0.0,#Div0,#Div0
combined,0,1,0,0,1,0.0,#Div0,#Div0
new-found,0,1,0,0,1,0.0,#Div0,#Div0
ethical,0,1,0,0,1,0.0,#Div0,#Div0
dont,0,1,0,0,1,0.0,#Div0,#Div0
utter,0,1,0,0,1,0.0,#Div0,#Div0
inhibiting,0,0,0,1,1,#Div0,0.0,#Div0
bottom,0,3,0,0,3,0.0,#Div0,#Div0
fearsome,0,1,0,0,1,0.0,#Div0,#Div0
bonfire,0,0,0,1,1,#Div0,0.0,#Div0
develop,0,0,0,2,2,#Div0,0.0,#Div0
flower,0,0,0,1,1,#Div0,0.0,#Div0
settled,0,0,1,0,1,#Div0,#Div0,#Div0
teen,0,0,1,0,1,#Div0,#Div0,#Div0
parasite,0,0,0,3,3,#Div0,0.0,#Div0
clear,0,1,1,0,2,0.0,#Div0,#Div0
Simple,0,2,0,0,2,0.0,#Div0,#Div0
detailed,0,1,0,0,1,0.0,#Div0,#Div0
mediocre,0,1,0,0,1,0.0,#Div0,#Div0
much,0,8,0,0,8,0.0,#Div0,#Div0
eternal,0,2,0,0,2,0.0,#Div0,#Div0
limitless,0,1,0,0,1,0.0,#Div0,#Div0
faceless,0,1,0,0,1,0.0,#Div0,#Div0
progression,0,0,0,2,2,#Div0,0.0,#Div0
left-wing,0,1,0,0,1,0.0,#Div0,#Div0
congressional,0,1,0,0,1,0.0,#Div0,#Div0
anti-tax,0,0,1,0,1,#Div0,#Div0,#Div0
unfortunate,0,1,0,0,1,0.0,#Div0,#Div0
Excellent,0,1,0,0,1,0.0,#Div0,#Div0
obscure,0,1,0,0,1,0.0,#Div0,#Div0
open,0,2,0,0,2,0.0,#Div0,#Div0
ideal,0,1,0,0,1,0.0,#Div0,#Div0
diminish,0,0,0,1,1,#Div0,0.0,#Div0
drunken,0,1,0,0,1,0.0,#Div0,#Div0
obstructive,1,1,0,0,2,0.5,1.0,0.6666666666666666
»,0,1,0,0,1,0.0,#Div0,#Div0
handgun,0,0,1,0,1,#Div0,#Div0,#Div0
tribal,0,1,2,0,3,0.0,#Div0,#Div0
developed,0,2,0,0,2,0.0,#Div0,#Div0
dead,0,0,1,0,1,#Div0,#Div0,#Div0
multi-member,0,1,0,0,1,0.0,#Div0,#Div0
kill,0,0,0,6,6,#Div0,0.0,#Div0
common-sense,0,1,0,0,1,0.0,#Div0,#Div0
fire,0,0,0,1,1,#Div0,0.0,#Div0
interior,0,0,1,0,1,#Div0,#Div0,#Div0
unsung,0,0,0,1,1,#Div0,0.0,#Div0
exclusive,0,1,0,0,1,0.0,#Div0,#Div0
gun,0,0,71,0,71,#Div0,#Div0,#Div0
mean,0,3,0,0,3,0.0,#Div0,#Div0
young,0,5,1,2,8,0.0,0.0,#Div0
threatens,0,0,0,2,2,#Div0,0.0,#Div0
unnecessary,0,1,0,0,1,0.0,#Div0,#Div0
competitive,0,2,3,0,5,0.0,#Div0,#Div0
lasting,0,1,1,0,2,0.0,#Div0,#Div0
wave,0,0,0,1,1,#Div0,0.0,#Div0
stolen,0,0,0,4,4,#Div0,0.0,#Div0
future,0,5,0,0,5,0.0,#Div0,#Div0
neocon,0,0,1,0,1,#Div0,#Div0,#Div0
unwarranted,0,1,0,0,1,0.0,#Div0,#Div0
building,0,0,0,1,1,#Div0,0.0,#Div0
gun-later,0,1,0,0,1,0.0,#Div0,#Div0
material,0,0,2,0,2,#Div0,#Div0,#Div0
laboratory,0,0,0,5,5,#Div0,0.0,#Div0
tangible,0,1,0,0,1,0.0,#Div0,#Div0
enslaves,0,0,0,4,4,#Div0,0.0,#Div0
evaporates,0,0,0,1,1,#Div0,0.0,#Div0
lassies-faire,0,0,1,0,1,#Div0,#Div0,#Div0
rampant,0,0,1,0,1,#Div0,#Div0,#Div0
shooting,0,0,1,0,1,#Div0,#Div0,#Div0
eradicate,0,0,0,4,4,#Div0,0.0,#Div0
buying,0,0,0,3,3,#Div0,0.0,#Div0
concealed,0,0,1,0,1,#Div0,#Div0,#Div0
parental,0,2,0,0,2,0.0,#Div0,#Div0
cornerstone,0,0,0,1,1,#Div0,0.0,#Div0
conflicts,0,0,0,1,1,#Div0,0.0,#Div0
yearlong,0,0,1,0,1,#Div0,#Div0,#Div0
butchered,0,0,0,1,1,#Div0,0.0,#Div0
NOT,0,1,0,0,1,0.0,#Div0,#Div0
protects,0,0,0,4,4,#Div0,0.0,#Div0
high-yield,0,2,0,0,2,0.0,#Div0,#Div0
Jewish,0,0,1,0,1,#Div0,#Div0,#Div0
remarkable,0,1,0,0,1,0.0,#Div0,#Div0
combat,0,0,0,2,2,#Div0,0.0,#Div0
collateral,0,2,0,0,2,0.0,#Div0,#Div0
freaky,0,2,0,0,2,0.0,#Div0,#Div0
white,0,2,2,0,4,0.0,#Div0,#Div0
tremendous,0,0,3,0,3,#Div0,#Div0,#Div0
utterly,0,1,0,0,1,0.0,#Div0,#Div0
abyss,0,0,0,8,8,#Div0,0.0,#Div0
massive,0,1,2,0,3,0.0,#Div0,#Div0
logical,0,1,0,0,1,0.0,#Div0,#Div0
rough,0,1,0,0,1,0.0,#Div0,#Div0
Minimum,0,1,0,0,1,0.0,#Div0,#Div0
promote,0,1,0,0,1,0.0,#Div0,#Div0
main,0,2,0,0,2,0.0,#Div0,#Div0
war,0,0,0,4,4,#Div0,0.0,#Div0
notorious,0,1,0,0,1,0.0,#Div0,#Div0
engine,0,0,0,1,1,#Div0,0.0,#Div0
recall,0,0,2,0,2,#Div0,#Div0,#Div0
bullish,0,0,2,0,2,#Div0,#Div0,#Div0
satanic,0,1,0,0,1,0.0,#Div0,#Div0
bold-faced,0,1,0,0,1,0.0,#Div0,#Div0
large,0,5,0,0,5,0.0,#Div0,#Div0
bad,0,4,1,0,5,0.0,#Div0,#Div0
such,0,9,0,0,9,0.0,#Div0,#Div0
net,0,0,2,0,2,#Div0,#Div0,#Div0
opposed,0,0,0,3,3,#Div0,0.0,#Div0
entire,0,7,0,0,7,0.0,#Div0,#Div0
rich,0,5,1,0,6,0.0,#Div0,#Div0
beacon,0,0,0,2,2,#Div0,0.0,#Div0
only,0,8,0,0,8,0.0,#Div0,#Div0
automatic,0,1,0,0,1,0.0,#Div0,#Div0
guard,0,0,0,1,1,#Div0,0.0,#Div0
one-vote,0,0,2,0,2,#Div0,#Div0,#Div0
convenient,0,1,0,0,1,0.0,#Div0,#Div0
claws of,0,0,0,1,1,#Div0,0.0,#Div0
moderate,0,2,0,0,2,0.0,#Div0,#Div0
six-shot,0,3,0,0,3,0.0,#Div0,#Div0
lubricate,0,0,0,2,2,#Div0,0.0,#Div0
plain,0,1,0,0,1,0.0,#Div0,#Div0
brutal,0,1,0,0,1,0.0,#Div0,#Div0
regulatory,0,1,1,0,2,0.0,#Div0,#Div0
arbitrary,0,1,0,0,1,0.0,#Div0,#Div0
loss,0,0,0,4,4,#Div0,0.0,#Div0
poor,0,5,0,0,5,0.0,#Div0,#Div0
Logical,0,0,5,0,5,#Div0,#Div0,#Div0
proper,0,1,1,0,2,0.0,#Div0,#Div0
renal,0,1,0,0,1,0.0,#Div0,#Div0
hurt,0,0,0,5,5,#Div0,0.0,#Div0
quick,0,2,0,0,2,0.0,#Div0,#Div0
collateral damage,0,0,0,2,2,#Div0,0.0,#Div0
British,0,0,5,0,5,#Div0,#Div0,#Div0
Consumer-Driven,0,2,0,0,2,0.0,#Div0,#Div0
win,1,0,0,8,9,1.0,0.1111111111111111,0.19999999999999998
responsible,0,1,0,0,1,0.0,#Div0,#Div0
Besieges,0,0,0,1,1,#Div0,0.0,#Div0
communal,0,0,1,0,1,#Div0,#Div0,#Div0
pond,0,0,0,2,2,#Div0,0.0,#Div0
US,0,0,3,0,3,#Div0,#Div0,#Div0
collectible,0,1,0,0,1,0.0,#Div0,#Div0
Kill,0,0,0,1,1,#Div0,0.0,#Div0
free-market-loving,0,0,1,0,1,#Div0,#Div0,#Div0
conjoined,0,0,1,0,1,#Div0,#Div0,#Div0
potential,0,2,0,0,2,0.0,#Div0,#Div0
prevents,0,0,0,1,1,#Div0,0.0,#Div0
standard,0,1,0,0,1,0.0,#Div0,#Div0
terrible,0,1,0,0,1,0.0,#Div0,#Div0
ultimate,0,6,0,0,6,0.0,#Div0,#Div0
key,0,2,1,0,3,0.0,#Div0,#Div0
shrink,0,0,0,1,1,#Div0,0.0,#Div0
mayoral,0,0,2,0,2,#Div0,#Div0,#Div0
financial,0,6,2,0,8,0.0,#Div0,#Div0
funny,0,1,0,0,1,0.0,#Div0,#Div0
Most-modern,0,1,0,0,1,0.0,#Div0,#Div0
preserves,0,0,0,1,1,#Div0,0.0,#Div0
non-extent,0,0,1,0,1,#Div0,#Div0,#Div0
wins,0,0,0,2,2,#Div0,0.0,#Div0
safe,0,3,0,0,3,0.0,#Div0,#Div0
short,0,3,0,0,3,0.0,#Div0,#Div0
overdose,0,0,0,1,1,#Div0,0.0,#Div0
unwavering,0,1,0,0,1,0.0,#Div0,#Div0
black,0,0,5,0,5,#Div0,#Div0,#Div0
fourth,0,0,1,0,1,#Div0,#Div0,#Div0
psychological,0,3,0,0,3,0.0,#Div0,#Div0
technical,0,2,0,0,2,0.0,#Div0,#Div0
destroying,0,0,0,4,4,#Div0,0.0,#Div0
pimp,0,0,0,2,2,#Div0,0.0,#Div0
condemn,0,0,1,0,1,#Div0,#Div0,#Div0
Multicultural,0,1,0,0,1,0.0,#Div0,#Div0
proven,0,2,0,0,2,0.0,#Div0,#Div0
encumbers,0,0,0,1,1,#Div0,0.0,#Div0
anti-blockade,0,0,1,0,1,#Div0,#Div0,#Div0
solar,0,0,1,0,1,#Div0,#Div0,#Div0
societal,0,1,0,0,1,0.0,#Div0,#Div0
selfish,0,0,1,0,1,#Div0,#Div0,#Div0
loud,0,0,1,0,1,#Div0,#Div0,#Div0
copyright,0,0,2,0,2,#Div0,#Div0,#Div0
hereditary,0,1,0,0,1,0.0,#Div0,#Div0
innocent,0,7,0,0,7,0.0,#Div0,#Div0
elite,0,1,0,0,1,0.0,#Div0,#Div0
generate,0,0,0,5,5,#Div0,0.0,#Div0
mask,0,0,0,2,2,#Div0,0.0,#Div0
futile,0,1,0,0,1,0.0,#Div0,#Div0
casualties,0,0,0,1,1,#Div0,0.0,#Div0
baseball,0,0,0,1,1,#Div0,0.0,#Div0
rural,0,3,0,0,3,0.0,#Div0,#Div0
sad,0,3,0,0,3,0.0,#Div0,#Div0
killing,0,0,0,5,5,#Div0,0.0,#Div0
Sure,0,2,0,0,2,0.0,#Div0,#Div0
carry,0,0,1,0,1,#Div0,#Div0,#Div0
old,0,2,4,0,6,0.0,#Div0,#Div0
dynamic,0,2,0,0,2,0.0,#Div0,#Div0
Socialist,0,2,0,0,2,0.0,#Div0,#Div0
draconian,0,1,0,0,1,0.0,#Div0,#Div0
American,0,14,15,0,29,0.0,#Div0,#Div0
well-run,0,1,0,0,1,0.0,#Div0,#Div0
money-maddened,0,1,0,0,1,0.0,#Div0,#Div0
conceivable,0,1,0,0,1,0.0,#Div0,#Div0
impede,0,0,1,0,1,#Div0,#Div0,#Div0
utopian,0,1,0,0,1,0.0,#Div0,#Div0
immediate,0,1,0,0,1,0.0,#Div0,#Div0
impact,0,0,0,2,2,#Div0,0.0,#Div0
destruction,0,0,0,4,4,#Div0,0.0,#Div0
idolize,0,0,0,2,2,#Div0,0.0,#Div0
advances,0,0,0,4,4,#Div0,0.0,#Div0
subsequent,0,2,0,0,2,0.0,#Div0,#Div0
dark clouds,0,0,0,2,2,#Div0,0.0,#Div0
selective,0,1,0,0,1,0.0,#Div0,#Div0
inefficient,0,1,0,0,1,0.0,#Div0,#Div0
Big,0,2,1,0,3,0.0,#Div0,#Div0
learned,0,0,3,0,3,#Div0,#Div0,#Div0
Palestinian,0,2,1,0,3,0.0,#Div0,#Div0
prime,0,1,0,0,1,0.0,#Div0,#Div0
interstate,0,0,1,0,1,#Div0,#Div0,#Div0
conservative,0,5,0,0,5,0.0,#Div0,#Div0
scare,0,0,2,0,2,#Div0,#Div0,#Div0
governmental,0,1,0,0,1,0.0,#Div0,#Div0
electronic,0,1,1,0,2,0.0,#Div0,#Div0
pill,0,0,0,3,3,#Div0,0.0,#Div0
suggest,0,1,0,0,1,0.0,#Div0,#Div0
demolished,0,0,0,1,1,#Div0,0.0,#Div0
defended,0,0,0,6,6,#Div0,0.0,#Div0
enforce,0,0,0,1,1,#Div0,0.0,#Div0
special,0,3,1,0,4,0.0,#Div0,#Div0
wide-ranging,0,0,2,0,2,#Div0,#Div0,#Div0
god,0,0,0,2,2,#Div0,0.0,#Div0
